id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	DerGuteHirte UT	00:37:00	MED	08.06.2026 00:00:00	Der gute Hirte, der Christus-Gottes-Geist in jeder Seele	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 15.11.2002. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CH_12_GuteHirte_UT.mpg	Aphorismen.jpg
9	FGE VerbindeSei 02 AB	00:10:00	GR-ALLG	08.06.2026 00:45:00	Freie Gemeinschaften - Verbinde und Sei: Sein Wort – Ewige Gegenwart	Kurzsendung unter dem Motto „Wir sind die Freien Gemeinschaften – verbinde und sei“, heute unter anderem zum Thema „Sein Wort – Ewige Gegenwart“	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_02SeinWortEwigeGegenwart_16zu9.mpg	FGE VerbindeSei.jpg
13	InnereAndacht 08 A	00:51:00	MED	08.06.2026 01:00:00	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 8: Das All-Prinzip - Senden und Empfangen.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_08_NeuAltErsetzen2_16zu9.mpg	InnereAndacht.jpg
18	JugendProphet 12 A	00:19:30	LES	08.06.2026 02:05:00	Der Jugendliche und der Prophet (12)	Lesung aus einem Gespräch mit Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 12	SNJ	False	False	False	False	False	False	False	DE_LES_JugendProphet_12_2026_16zu9.mpg	JugendProphet.jpg
26	GemeindeSloMai26	01:22:00	GR-ALLG	08.06.2026 02:30:30	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
31	GPH13 StrömeDesHeils CM	01:10:30	OFF	08.06.2026 04:05:00	Ihre Andacht, der freie Geist des Christus Gottes	Der Christus Gottes offenbarte sich durch Seine Prophetin Gabriele am 16.05.1993 - Göttliches Prophetisches Heilen: Ströme der Heilung wirken in deiner Seele. Bejahe deine vollkommene Gesundheit.	SNJ	False	False	False	False	False	False	False	DE_OFF_GPH13StroemeDesHeils_1993-05-16_ChMorse_16zu9.mpg	GPH_2.jpg
37	Brache	00:18:00	REP	08.06.2026 05:30:30	Eine neue Landwirtschaft für die Neue Zeit	Dokumentation über eine neue Landwirtschaft im Einklang mit der Natur. Heute: Die Brache -  gesunder Boden, gesunde Früchte	SNJ	False	False	False	False	False	False	False	DE_DOK_LandBrache_NAE1_16zu9.mpg	Brache.jpg
43	GroßeGeister 08	00:06:00	MED	08.06.2026 05:54:00	Was sagen große Geister 	Zitate berühmter Persönlichkeiten und philosophischer Denker über die Tiere und die Natur (8) Leonard Nelson, Pythagoras, George Bernhard Shaw, Albert Einstein, Leonardo da Vinci	SNJ	False	False	False	False	False	False	False	DE_MED_WasSagenGroßeGeisterTiere_008_NEU_16zu9.mpg	GroßeGeister.jpg
45	IhreGedanken 14 1Mo	00:15:00	MED-TAG	08.06.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Der Tag liegt in unserer Hand (14a).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche14Montag_001_16zu9.mpg	IhreGedanken.jpg
51	Medikurs2 01	00:36:00	MED	08.06.2026 06:20:00	Urchristlich Meditieren II	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Folge 1: Ich bejahe das Licht im Zentrum der göttlichen Liebe.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2IchBejaheLicht_001_16zu9.mpg	Medikurs.JPG
