id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	Sternstunden 07 A	00:41:30	MED	02.03.2026 00:00:00	Einwärts wandern - zur Quelle der ewigen Liebe und Kraft	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 16.08.2002.	SNJ	False	False	False	False	False	False	False	DE_MED_SternEinwaertsWander_007_Herbst_16zu9.mpg	Sternstunden.jpg
6	FGE VerbindeSei 10 ABB	00:06:30	GR-ALLG	02.03.2026 00:50:30	Freie Gemeinschaften - Verbinde und Sei: Erfülltes Leben bis ins hohe Alter	Kurzsendung unter dem Motto „Wir sind die Freien Gemeinschaften – verbinde und sei“, heute unter anderem zum Thema „Erfülltes Leben bis ins hohe Alter“	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_10ErfülltesLeben.mpg	FGE VerbindeSei.jpg
10	InnereAndacht 21 A	01:00:00	MED	02.03.2026 01:00:30	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 21: Das wahre Selbst ist die selbstlose Liebe, das ewige Gesetz.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_21_NeuAltErsetzen2_16zu9.mpg	InnereAndacht.jpg
15	GemeindeFeb26	01:25:00	GR-ALLG	02.03.2026 02:15:00	Urchristliches Gemeindetreffen	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Februar 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Gemeinde_Feb26_NAE1_16zu9.mpg	GemeindeFeb26NEU.jpg
17	UrchristenBetenOrte mAdr	00:13:00	GR-ALLG	02.03.2026 03:45:00	Urchristen weltweit verbinden sich zum gemeinsamen Gebet für den Frieden	Urchristen weltweit verbinden sich zum gemeinsamen Gebet für den Frieden	SNJ	False	False	False	False	False	False	False	DE_SON_Gebet_Papyrus_Kurz_MitAdresse_NAE12_16zu9.mpg	Ruf-2.jpg
19	JesusKamFürTiere A	00:39:00	LES	02.03.2026 04:00:00	Jesus von Nazareth kam auch für die Tiere	Lesung aus dem Buch "Das ist Mein Wort - Alpha und Omega. Das Evangelium des Christus Gottes. Die Christus-Offenbarung weltweit"	SNJ	False	False	False	False	False	False	False	DE_LES_JesusKamFuerTiere_16zu9.mpg	JesusKamFürTiere.jpg
28	Dämonenstaat 3 A	01:01:00	LES	02.03.2026 04:50:00	Der Dämonenstaat, seine Helfershelfer und seine Opfer	Lesung einer Christus-Offenbarung, gegeben durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele. Teil 3	SNJ	False	False	False	False	False	False	False	DE_LES_Daemonenstaat_03_NAE_16zu9.mpg	Dämonenstaat.jpg
34	IhreGedanken 10 1Mo	00:15:00	MED-TAG	02.03.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Der Tag kann mich nicht schaffen - ich schaffe ihn mit der positiven Kraft in allem (10a).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche10Montag.mpg	IhreGedanken.jpg
40	Medikurs2 11	00:28:00	MED	02.03.2026 06:20:30	Urchristlich Meditieren II	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Folge 11: Im Allerheiligsten werde ich von Gott bewusst berührt.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2ImAllerheiligsten_011_16zu9.mpg	Medikurs.JPG
44	GlaubeVertrauen	00:34:00	MED	02.03.2026 06:55:00	Glaube und Vertrauen	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 28.02.2003.	SNJ	False	False	False	False	False	False	False	DE_MED_CH27GlaubeUVertrauen_16zu9.mpg	BaueDieBruecke.JPG
