id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	47939	LassDichFühren 03	LES	00:28:30	03.08.2026 00:00:00	The New Age - a Higher Consciousness?	Don't do anything bad, then nothing bad will happen to you! Let Yourself Be Guided! Part 3		False	False	False	False	False	False	False	LassDichFuehren.jpg
4	33194	SicherheitInChristus	MED	00:32:30	03.08.2026 00:34:30	Security and Safety in Christ . Given by Gabriele, the Prophetess an Emissary of the Eternal Kingdom	Security and Safety in Christ . Given by Gabriele, the Prophetess an Emissary of the Eternal Kingdom		False	False	False	False	False	False	False	SicherheitInChristus.jpg
8	34148	Bergpredigt 09	LES	00:20:30	03.08.2026 01:18:00	The Sermon on the Mount of Jesus of Nazareth. Part 9	The Sermon on the Mount of Jesus of Nazareth. Part 9		False	False	False	False	False	False	False	Berg_EN-00.jpg
13	28818	SpaziergangRaab	REP	00:53:30	03.08.2026 01:48:00	Nature Symphony with Bern Raab	Nature Symphony with Bern Raab		False	False	False	False	False	False	False	Natursynphonie.jpg
16	36976	Die neue Landwirtschaft	GR-SON	00:32:30	03.08.2026 02:52:30	The New Agriculture under the Sign of the Messianic, Sophianic Isaiah-Land in the Work of the Deed of Love for God and Neighbor	The New Agriculture under the Sign of the Messianic, Sophianic Isaiah-Land in the Work of the Deed of Love for God and Neighbor		False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
21	47969	GemeindeFels Juli2026	SON	01:20:00	03.08.2026 03:36:00	Gathering in the Original Christian Spirit at the Christ-Rock-Fountain, in July 2026, year 3 of the Messianic, Sophianic Age   	Gathering in the Original Christian Spirit at the Christ-Rock-Fountain, in July 2026, year 3 of the Messianic, Sophianic Age   		False	False	False	False	False	False	False	GemeindeFelsJul.jpg
24	07591	Tiefenatmung	MED	00:31:00	03.08.2026 05:09:00	Deep Breathing	Meditation - Deep Breathing		False	False	False	False	False	False	False	Tiefenatmung.jpg
27	36580	Klassik Seele 59e_15	KONZ1	00:15:00	03.08.2026 05:45:00	Classics for the Soul. Santec Music Orchestra	Waltz from Serenade for Strings op. 48 by P.I. Tchaikovsky, Après un rêve (After a Dream) by G. Faure, Allegretto from Wind Quintet op. 56/2 by F. Danzi (Feb. 2017)		False	False	False	False	False	False	False	Orchestra.jpg
28	24298	Medikurs2 01	MED	00:36:00	03.08.2026 06:00:00	"I Affirm the Light in the Center of Divine Love"	Original Christian Meditation - "I Affirm the Light in the Center of Divine Love"		False	False	False	False	False	False	False	Organansprache.jpg
31	19876	IhreGedanken 10 1Mo	GH	00:15:00	03.08.2026 06:43:00	Thoughts for the Day - Week 10 - Monday	Thoughts for the Day - Week 10 - Monday		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
36	42205	FGE VS Les 16 LassNichtLos	FGE	00:06:30	03.08.2026 07:03:30	We Are the Free Communities - Link and Be (16)	Don't Let Go!		False	False	False	False	False	False	False	EN_FGE-VS.jpg
40	27362	Sternstunden 3	MED	00:41:30	03.08.2026 07:20:00	A Picture of Health, of Peace and of Inner Well-Being for the Person	Highlight Hour 03: A Picture of Health, of Peace and of Inner Well-Being for the Person		False	False	False	False	False	False	False	Sternstunden-08.jpg
50	25860	Klassik Seele 42b_10	KONZ1	00:09:30	03.08.2026 08:14:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - A. Vivaldi: Flute Concerto in a minor (RV 108)		False	False	False	False	False	False	False	KlassikSeele.jpg
52	34532	2KiZ-02 Gedankenwesen 2KiZ	LIOS	00:15:00	03.08.2026 08:24:30	Liobani: The Inuisible Thought-Beings. 	The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LIOBANI_00.jpg
55	11928	StierLiebevoll TB	GEKK	00:11:30	03.08.2026 08:42:00	Children's Stories - Luvy, the Bull	Children's Stories - Luvy, the Bull		False	False	False	False	False	False	False	StierLiebevoll.jpg
59	47940	LassDichFühren 04	LES	00:34:00	03.08.2026 09:00:00	The New Age - a Higher Consciousness?	Don't do anything bad, then nothing bad will happen to you! Let Yourself Be Guided! Part 4		False	False	False	False	False	False	False	47938_EN_LES_LassDichfuehren_04.jpg
62	10684	Lernmeditation	MED	00:28:30	03.08.2026 09:40:00	A Meditation for Learning by Gabriele  	A Meditation for Learning by Gabriele  		False	False	False	False	False	False	False	Lernmeditation.jpg
66	34149	Bergpredigt 10	LES	00:19:30	03.08.2026 10:19:30	The Sermon on the Mount of Jesus of Nazareth. Part 10	The Sermon on the Mount of Jesus of Nazareth. Part 10		False	False	False	False	False	False	False	Berg_EN-00.jpg
71	40410	ImGespräch 10	GR	00:57:30	03.08.2026 10:48:30	In Conversation with Prof. Peter Berthold, Professor of Ornithology, with the Theme: "Save Biodiversity - How?"	In Conversation with Prof. Peter Berthold, Professor of Ornithology, with the Theme: "Save Biodiversity - How?"		False	False	False	False	False	False	False	ImGespräch10.JPG
74	47969	GemeindeFels Juli2026	SON	01:20:00	03.08.2026 11:57:00	Gathering in the Original Christian Spirit at the Christ-Rock-Fountain, in July 2026, year 3 of the Messianic, Sophianic Age   	Gathering in the Original Christian Spirit at the Christ-Rock-Fountain, in July 2026, year 3 of the Messianic, Sophianic Age   		False	False	False	False	False	False	False	GemeindeFelsJul.jpg
77	42176	BetenEinheit	MED	00:34:30	03.08.2026 13:30:00	Meditation. Praying in Unity - For Unity	Meditation. Praying in Unity - For Unity		False	False	False	False	False	False	False	HarmoniLebenBetriebe2.jpg
80	36580	Klassik Seele 59e_15	KONZ1	00:15:00	03.08.2026 14:09:30	Classics for the Soul. Santec Music Orchestra	Waltz from Serenade for Strings op. 48 by P.I. Tchaikovsky, Après un rêve (After a Dream) by G. Faure, Allegretto from Wind Quintet op. 56/2 by F. Danzi (Feb. 2017)		False	False	False	False	False	False	False	Orchestra.jpg
81	44382	Nachruhm	LES	00:24:30	03.08.2026 14:24:30	A Reading from: "Posthumous Fame" by Manfred Kyber	A Reading from: "Posthumous Fame" by Manfred Kyber		False	False	False	False	False	False	False	EN_ManfredKyber.jpg
86	24392	Medikurs2 04	MED	00:32:00	03.08.2026 15:00:00	Original Christian Meditation: The Power of the Father Flows toward Me from the Consciousness Center of Patience	Original Christian Meditation: The Power of the Father Flows toward Me from the Consciousness Center of Patience		False	False	False	False	False	False	False	Organansprache.jpg
90	19879	IhreGedanken 10 4Do	GH	00:15:00	03.08.2026 15:39:30	Thoughts for the Day - Week 10 - Thursday	Thoughts for the Day - Week 10 - Thursday		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
93	32333	Sternstunden 17	MED	00:30:30	03.08.2026 15:57:30	Inner Safety and Security	Highlight Hours with Gabriele. Inner Safety and Security		False	False	False	False	False	False	False	GuteNacht14.jpg
103	26948	RufGabriele 5 KommetZuMir	SON	00:08:00	03.08.2026 16:42:00	The Call of the Christ of God: Come to Me	The Call of Gabriele 05 - The Call of the Christ of God: Come to Me		False	False	False	False	False	False	False	Lilie.jpg
111	34465	Klassik Seele 60g_09	KONZ1	00:09:00	03.08.2026 16:58:30	Classics for the Soul. Santec Music Orchestra	Adagio religioso from Symphony No. 2 "Lobgesang" by F. Mendelssohn-Bartholdy (Apr. 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
113	35142	3KiZ-14 Berufswahl	LIOS	00:18:30	03.08.2026 17:08:30	Liobani: Choosing an Occupation. 	The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LiobaniSchule_EN.jpg
121	45350	JugendProphet 04	LES	00:22:00	03.08.2026 17:31:30	The Youth and the Prophet. Part 4	The Youth and the Prophet. Part 4		False	False	False	False	False	False	False	LiobaniJugend.jpg
125	47501	Pfingsten 2026 NEU	SON	01:30:00	03.08.2026 18:00:00	"Pentecost, the Speaking God - for the Life in All Being". 	The Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God welcomes you to an Original Christian Community Meeting		False	False	False	False	False	False	False	EN_Pfingsten2026.jpg
128	02299	Vater Unser	MED	00:30:30	03.08.2026 19:37:30	The Lord's Prayer	The Lord's Prayer		False	False	False	False	False	False	False	2299_EN_VaterUnser.jpg
131	26356	InnererWeg 08	GR-IW	00:28:00	03.08.2026 20:13:00	"The Effect of Negative Thoughts - A Summary"	The Inner Path to the Cosmic Consciousness. Level of Order - Part 8 "The Effect of Negative Thoughts - A Summary"		False	False	False	False	False	False	False	IW_EN.jpg
134	39316	Herzensgebete	MED	00:13:00	03.08.2026 20:46:00	Meditation Prayer. Heart-Prayers Are Nourishment for the Soul 	Meditation Prayer. Heart-Prayers Are Nourishment for the Soul 		False	False	False	False	False	False	False	EN_Herzensgebete.jpg
138	35434	ImGespräch 8	GR	00:48:00	03.08.2026 21:09:00	In Conversation: Dr. Pierre Ibisch, Professor of Nature Conservation	In Conversation: Dr. Pierre Ibisch, Professor of Nature Conservation		False	False	False	False	False	False	False	VerweileInDir.jpg
142	35496	Klassik Seele 62c_23	KONZ1	00:22:30	03.08.2026 22:08:00	Classics for the Soul. Santec Music Orchestra	Konzert für Gitarre und Orchester in A-Dur op. 8 von F. Carulli, Adagio aus Konzert für Cello und Orchester in D-Dur von J. Haydn (Juli 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
143	47063	Gabriele März26	OFF	00:22:30	03.08.2026 22:30:30	The Seraph of Divine Wisdom gave a revelation in the Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God. In March 2026, year 3 of the Messianic, Sophianic Age    	The Seraph of Divine Wisdom gave a revelation in the Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God. In March 2026, year 3 of the Messianic, Sophianic Age    		False	False	False	False	False	False	False	GabrieleMärz26_3.jpg
147	30832	BetenMitfühlen	MED	00:45:00	03.08.2026 23:06:00	Prayer Meditation. To Pray Means to Empathize and Bear Responsibility	Prayer Meditation. To Pray Means to Empathize and Bear Responsibility		False	False	False	False	False	False	False	BetenMitfuehlen.jpg
156	29052	InnereAndacht 09	MED	01:00:00	04.08.2026 00:00:00	Whatever Happens, Christ, the Hold, the Security, Is in Us	Inner Devotional 9 - Whatever Happens, Christ, the Hold, the Security, Is in Us		False	False	False	False	False	False	False	InnereAndacht_EN_Neu.jpg
159	36391	SpürtHineinLeben	MED	00:18:00	04.08.2026 01:06:30	Meditation Prayer: Feel Into the Life	Meditation Prayer by Gabriele: Feel Into the Life		False	False	False	False	False	False	False	MedSpuertHinein.jpg
163	35496	Klassik Seele 62c_23	KONZ1	00:22:30	04.08.2026 01:32:30	Classics for the Soul. Santec Music Orchestra	Konzert für Gitarre und Orchester in A-Dur op. 8 von F. Carulli, Adagio aus Konzert für Cello und Orchester in D-Dur von J. Haydn (Juli 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
164	35311	SchuleLeben 03	DWS	00:17:00	04.08.2026 01:55:00	When the Life Film Rewinds	The True School Is Life. Teaching Hours from the Divine Wisdom		False	False	False	False	False	False	False	DieWahreSchule.jpg
