id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	41662	FGE VerbindeSei 02	FGE	00:10:00	04.05.2026 00:00:00	Nós somos as Comunidades Livres - Una e seja (2)	Sua Palavra – Presença Eterna		False	False	False	False	False	False	False	PT_FGE-VS.jpg
9	33629	BotschaftAusDemAll 03 Schatz	LES	00:38:00	04.05.2026 00:18:00	O Reino Eterno. "Onde Está o Seu Tesouro,ali Também Está o Seu Coração. E a Sua Alma Estará lá um Dia" Uma leitrua de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno no dia 24 de Maio de 1981 na cidade de Graz, Áustria	O Reino Eterno. "Onde Está o Seu Tesouro,ali Também Está o Seu Coração. E a Sua Alma Estará lá um Dia" Uma leitrua de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno no dia 24 de Maio de 1981 na cidade de Graz, Áustria		False	False	False	False	False	False	False	ChristusErlösung.jpg
11	25862	Klassik Seele 42d_12	KONZ1	00:12:00	04.05.2026 00:58:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - C. Stamitz: Andante and Allegro from Flute Concerto in G major 		False	False	False	False	False	False	False	KlassikSeele.jpg
12	27355	Sternstunden 05	MED	00:39:00	04.05.2026 01:10:30	Horas estelares com Gabriele. A  Alma Luminosa na Luz do Cristo de Deus	Horas estelares com Gabriele. A  Alma Luminosa na Luz do Cristo de Deus		False	False	False	False	False	False	False	Sternstunden05.jpg
15	42704	GeschenkHeiligtum	SON	00:59:00	04.05.2026 01:52:00	O Presente do Santuário de Deus	O Presente do Santuário de Deus		False	False	False	False	False	False	False	PT_Geschenk.jpg
22	33781	ChristusInUns	MED	00:37:30	04.05.2026 02:56:30	Meditação de Oração. Nós nos voltamos para Cristo em nós	Meditação de Oração. Nós nos voltamos para Cristo em nós		False	False	False	False	False	False	False	PT_CH92_ChristusInUns.jpg
25	39860	IchKommeBald1 WEB	LES	01:25:00	04.05.2026 03:38:30	A Idade Messiânica Sofiânica. Eu Logo Venho! Eu Sou o Cristo de Deus	A Idade Messiânica Sofiânica. Eu Logo Venho! Eu Sou o Cristo de Deus		False	False	False	False	False	False	False	Band.jpg
26	40415	ImGespräch 10	GR	00:57:30	04.05.2026 05:03:30	Em Conversa com... Peter Berthold, Professor de Ornitologia, sobre o assunto: "Salvar a biodiversidade - como?"	Em Conversa com... Peter Berthold, Professor de Ornitologia, sobre o assunto: "Salvar a biodiversidade - como?"		False	False	False	False	False	False	False	ImGesprächMit10.jpg
29	37875	LandBlühstreifen	DOK	00:17:00	04.05.2026 06:07:30	A nova agricultura para a nova era 	Campos florescentes - cheios de vida!		False	False	False	False	False	False	False	BauenBruecke.jpg
32	13994	Augenblicke	MED	00:14:00	04.05.2026 06:28:30	Momentos com os animais	Momentos com os animais		False	False	False	False	False	False	False	Augenblicke.jpg
34	43829	RückkehrSophia 3	LES	01:01:00	04.05.2026 06:46:00	O Retorno de Sophia, a Sabedoria Divina, para a Morada Eterna do Pai. Parte 3	O Retorno de Sophia, a Sabedoria Divina, para a Morada Eterna do Pai. Parte 3		False	False	False	False	False	False	False	PT_RueckkehrT3.jpg
37	34460	Klassik Seele 60B_39	KONZ1	00:38:30	04.05.2026 07:51:30	Classics for the Soul. Santec Music Orchestra	Allegro maestoso from Sinfonia concertante for violin and violoncello in E flat major KV 364 by W.A. Mozart, Larghetto from Spring Symphony in A major by J. Raff, Allegro vivace from Symphony No. 1 in D major by F. Schubert, Adagio religioso from Symphony No. 2 "Lobgesang" by F. Mendelssohn-Bartholdy (Apr. 2017 )		False	False	False	False	False	False	False	KlassikSeele.jpg
38	36923	10 Gebote 3	LES	00:18:00	04.05.2026 08:30:00	Os Dez Mandamentos de Deus	Os Dez Mandamentos de Deus - Interpredados com as palavras dos tempos de hoje. 3ª parte		False	False	False	False	False	False	False	PT_10GeboteTeil3.jpg
41	40069	BändeEwigesReich 01 WEB	LES	00:42:00	04.05.2026 08:51:30	A partir do Reino Eterno. "Eu Faço Tudo Novo". Dado no ano 1991 e revelado a través da emissária do Reino Eterno, Gabriele.	A partir do Reino Eterno. "Eu Faço Tudo Novo". Dado no ano 1991 e revelado a través da emissária do Reino Eterno, Gabriele.		False	False	False	False	False	False	False	ChristusErlösung.jpg
47	23213	Gottesliebe	MED	00:27:30	04.05.2026 09:39:30	O amor a Deus e ao próximo cura	O amor a Deus e ao próximo cura		False	False	False	False	False	False	False	Gottesliebe.jpg
50	35880	SchuleLeben 14	DWS	00:24:30	04.05.2026 10:12:00	Harmonia é a Vida da Empresa	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Harmonia é a Vida da Empresa"		False	False	False	False	False	False	False	DWSharmonieBetriebe.jpg
52	29116	InnereAndacht 10	MED	00:54:30	04.05.2026 10:40:00	Devocional Interior, 10ª Parte	A  nossa herança eterna é luz		False	False	False	False	False	False	False	Ruf-2.jpg
54	33706	DuBistWer	LILIE	01:17:00	04.05.2026 11:37:30	Para o presente ou para o tempo depois do tempo: Você é Alguém! Quem é Você?	Para o presente ou para o tempo depois do tempo: Você é Alguém! Quem é Você?		False	False	False	False	False	False	False	DuBistWer.jpg
