id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	FGE BerichtWeltweit	00:46:00	GR-ALLG	03.08.2026 00:00:00	Urchristentum weltweit - Freie Gemeinschaften international im Zeichen der Lilie	Bericht zum Thema "Urchristentum weltweit - Freie Gemeinschaften international im Zeichen der Lilie, Sophia, der Gottes- und Nächstenliebe. Die Lehre der Urchristen im messianischen sophianischen Zeitalter - Gott in uns und wir in Gott" 	SNJ	False	False	False	False	False	False	False	DE_FGE_Rueckmeldungen_01_NAE6_16zu9.mpg	FGE_BerichtWeltweit.jpg
12	InnereAndacht 16 A	00:54:00	MED	03.08.2026 01:00:00	Innere Andacht	Die Stille ist das wahre Leben. Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 16	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_16_NeuAltErsetzen2_16zu9.mpg	InnereAndacht.jpg
15	FGE VerbindeSei 02 AB	00:10:00	GR-ALLG	03.08.2026 02:00:30	Sein Wort - ewige Gegenwart: Ich bin das Wort durch sie	Kurzsendung unter dem Motto "Wir sind die Freien Gemeinschaften – verbinde und sei" (2)	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_02SeinWortEwigeGegenwart_16zu9.mpg	FGE VerbindeSei.jpg
18	MeinLeben 01	00:37:00	LES	03.08.2026 02:15:00	Mein Leben, das ich selbst gewählt (1)	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 1	SNJ	False	False	False	False	False	False	False	DE_LES_MeinLebenGewaehlt_01_2026_16zu9.mpg	MeinLeben.jpg
26	GemeindeFelsJul26	01:20:00	GR-ALLG	03.08.2026 03:00:00	Treffen im urchristlichen Geist am Christus-Felsenbrunnen	im Juli 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeFelsJul26_2607S01V1ogDE_16zu9.mpg	GemeindeFelsJul26.jpg
28	LebenDesSommers 	00:23:30	MED	03.08.2026 04:25:00	Das Leben des Sommers - die Reife - das Leben in uns	Meditation zur Verinnerlichung, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches am 24.06.1988	SNJ	False	False	False	False	False	False	False	DE_MED_DasLebenDesSommers._NAE_16zu9.mpg	LebenDesSommers.jpg
34	AuflösungFormen 1 A	00:55:00	LES	03.08.2026 05:00:00	Die Vorbereitungen zur Auflösung aller verdichteten Formen und die Wiederkunft des Christus Gottes	Lesung einer Offenbarung des Fürsten der göttlichen Weisheit, gegeben durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele im Jahr 1980. Teil 1	SNJ	False	False	False	False	False	False	False	DE_SON_AufloesungFormen_01_16zu9.mpg	AuflösungFormen.jpg
39	IhreGedanken 12 1Mo	00:15:00	MED-TAG	03.08.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Lernen, von uns selbst frei zu werden. Meditation am Morgen für einen guten Tag, gesprochen von Gabriele	SNJ	False	False	False	False	False	False	False	DE_GH_Woche12Montag.mpg	IhreGedanken.jpg
45	Medikurs2 09	00:32:00	MED	03.08.2026 06:20:00	Urchristlich Meditieren II	Ich bejahe das Licht im Zentrum der Ordnung. Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Teil 9 von 12	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2LichtInOrdnung_009_16zu9.mpg	Medikurs.JPG
49	LiebtUntereinander UT	00:28:00	MED	03.08.2026 07:00:00	Liebt euch untereinander und alle Geschöpfe Gottes	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 25.07.2003. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CH48LiebtEuch_UT_NAE.mpg	LiebtUntereinander.jpg
