id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	47851	SchuleLeben 38	DWS	00:16:30	07.09.2026 00:00:00	The True School Is Life. Teaching Hours from the Divine Wisdom: "Living in the Spirit of God"   	Living in the Spirit of God   		False	False	False	False	False	False	False	DWS.jpg
5	40345	AllesWasLebt	MED	00:37:00	07.09.2026 00:28:00	Meditation. We Bear Within All that Lives	Meditation. We Bear Within All that Lives		False	False	False	False	False	False	False	MED_AllesWasLebt.JPG
9	23573	DasIstMeinWort 07	LES	00:26:30	07.09.2026 01:16:30	"Jesus Sends Out the Twelve"	This Is My Word - Reading Chap.17 "Jesus Sends Out the Twelve"		False	False	False	False	False	False	False	DIMW_EN-00.jpg
12	40410	ImGespräch 10	GR	00:57:30	07.09.2026 01:49:30	In Conversation with Prof. Peter Berthold, Professor of Ornithology, with the Theme: "Save Biodiversity - How?"	In Conversation with Prof. Peter Berthold, Professor of Ornithology, with the Theme: "Save Biodiversity - How?"		False	False	False	False	False	False	False	ImGespräch10.JPG
15	37868	Urgesteinsmehl	DOK	00:15:30	07.09.2026 02:52:30	A New Agriculture for the New Era	Primary Rock Dust - Nourishment for Our Fields!		False	False	False	False	False	False	False	UrgesteinMehl.jpg
17	47454	GemeindeSlo Mai2026	SON	01:22:00	07.09.2026 03:15:00	My Sheep Know My Voice	Meeting of all God seekers in the Gathering Point in Slovenia, Together with the Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God, May 2026		False	False	False	False	False	False	False	EN_GemeindeSlowenien.jpg
20	32565	Klassik Seele 53b_11	KONZ1	00:10:30	07.09.2026 04:44:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul -  Isaac Albéniz, Suite Espagnole op.47 I.Granada		False	False	False	False	False	False	False	KlassikSeele.jpg
21	40990	Zelt GottHeilt 04 WEB	LES-ZELT	00:24:30	07.09.2026 04:55:00	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 4, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 4, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
24	40991	Zelt GottHeilt 05 WEB	LES-ZELT	00:27:00	07.09.2026 05:26:30	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 5, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 5, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
27	02342	IhreGedanken 16 1Mo x	GH	00:15:00	07.09.2026 06:00:00	Thoughts for the Day - Week 16 - Monday	Thoughts for the Day - Week 16 - Monday		False	False	False	False	False	False	False	Woche08GedankenTag.jpg
29	07591	Tiefenatmung	MED	00:31:00	07.09.2026 06:18:30	Deep Breathing	Meditation - Deep Breathing		False	False	False	False	False	False	False	Tiefenatmung.jpg
31	32333	Sternstunden 17	MED	00:30:30	07.09.2026 06:53:00	Inner Safety and Security	Highlight Hours with Gabriele. Inner Safety and Security		False	False	False	False	False	False	False	GuteNacht14.jpg
34	20670	Medikurs1 04	MED	00:24:00	07.09.2026 07:32:00	My Soul Raises Itself Out of the Prison of Its Base Nature	Original Christian Meditation I (4): My Soul Raises Itself Out of the Prison of Its Base Nature		False	False	False	False	False	False	False	Medikurs.jpg
35	35496	Klassik Seele 62c_23	KONZ1	00:22:30	07.09.2026 07:56:00	Classics for the Soul. Santec Music Orchestra	Konzert für Gitarre und Orchester in A-Dur op. 8 von F. Carulli, Adagio aus Konzert für Cello und Orchester in D-Dur von J. Haydn (Juli 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
37	35459	2KiZ-04 Besserwisser 2KiZ	LIOS	00:12:00	07.09.2026 08:19:30	Liobani: Don't Be a Know-It-All. 	Liobani: Don't Be a Know-It-All. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	EntschprecungJPG.jpg
39	45350	JugendProphet 04	LES	00:22:00	07.09.2026 08:33:00	The Youth and the Prophet. Part 4	The Youth and the Prophet. Part 4		False	False	False	False	False	False	False	LiobaniJugend.jpg
43	47876	SchuleLeben 40	DWS	00:29:30	07.09.2026 09:00:00	The True School Is Life. Teaching Hours from the Divine Wisdom: "The Sermon on the Mount in Everyday Life - Beatitudes. Part 1"   	The Sermon on the Mount in Everyday Life - Beatitudes. Part 1		False	False	False	False	False	False	False	DWS_Allgemein.jpg
47	48376	RechtesBetenHaltung	MED	00:21:00	07.09.2026 09:41:00	Praying Correctly Means Assuming the Right Posture	Meditation given by Gabriele, the prohetess and emissary of the Eternal Kingdom on March 4, 2005		False	False	False	False	False	False	False	EN_MED_RechtesBetenHaltung.jpg
51	23713	DasIstMeinWort 08	LES	00:19:30	07.09.2026 10:13:30	"The Love Jesus for All Creatures" and "The Conversion of the Bird Catcher"	This Is My Word - Reading Chap. 34 and 41 "The Love Jesus for All Creatures" and "The Conversion of the Bird Catcher"		False	False	False	False	False	False	False	DIMW_EN-00B.jpg
54	33081	ImGespräch 7	GR	00:25:30	07.09.2026 10:39:30	In conversation with Sven Johannsen - Infrasound Expert	In conversation with Sven Johannsen - Infrasound Expert		False	False	False	False	False	False	False	ImGesprJohans.jpg
57	22614	LebenFüchsen	FILM	00:18:00	07.09.2026 11:10:30	Documentary: More than Friends: A Life Among the Foxes	Documentary: More than Friends: A Life Among the Foxes		False	False	False	False	False	False	False	LebenFuechsen.jpg
59	23322	Klassik Seele 41c_09	KONZ1	00:08:30	07.09.2026 11:35:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Concerto for Flute, Bassoon and Orchestra in G minor RV 106 by Antonio Vivaldi (Sep.2014)		False	False	False	False	False	False	False	KlassikSeele.jpg
60	40991	Zelt GottHeilt 05 WEB	LES-ZELT	00:27:00	07.09.2026 11:44:00	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 5, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 5, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
63	40992	Zelt GottHeilt 06 WEB	LES-ZELT	00:24:00	07.09.2026 12:18:00	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 6, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 6, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
66	48111	GemeindeWein Aug2026	SON	01:41:30	07.09.2026 12:48:30	Original Christian Community Gathering at the Vineyard on the Christ-Isaiah Land, in August 2026, year 3 of the Messianic, Sophianic Age   	Original Christian Community Gathering at the Vineyard on the Christ-Isaiah Land, in August 2026, year 3 of the Messianic, Sophianic Age   		False	False	False	False	False	False	False	Trauben.jpg
69	39390	ChristusSeelenarzt	MED	00:16:30	07.09.2026 14:37:30	Christ in Us, the Physician of the Soul	Meditation Prayer. Christ in Us, the Physician of the Soul		False	False	False	False	False	False	False	EN_CH249SeelenArzt.jpg
72	02344	IhreGedanken 16 4Do x	GH	00:12:00	07.09.2026 15:00:00	Thoughts for the Day - Week 16 - Thursday	Thoughts for the Day - Week 16 - Thursday		False	False	False	False	False	False	False	Woche08GedankenTag.jpg
74	35650	1. Gebot Neu	MED	00:28:00	07.09.2026 15:15:30	The First Commandment	Meditation Prayer. The First Commandment		False	False	False	False	False	False	False	Moses10Geb.jpg
77	34463	Klassik Seele 60e_15	KONZ1	00:14:30	07.09.2026 15:47:00	Classics for the Soul. Santec Music Orchestra	Allegro maestoso from Sinfonia concertante for violin and violoncello in E flat major KV 364 by W.A. Mozart (Apr. 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
78	33770	ChristusInUns	MED	00:37:30	07.09.2026 16:01:30	Prayer Meditation	We Turn to Christ in us		False	False	False	False	False	False	False	EN_CH92_ChristusInUns.jpg
81	20913	Medikurs1 07	MED	00:21:00	07.09.2026 16:45:00	The Light of God Radiates Throughout Me	Original Christian Meditation I (7): The Light of God Radiates Throughout Me		False	False	False	False	False	False	False	Medikurs.jpg
84	33654	JugendProphet 02	LES	00:22:00	07.09.2026 17:10:30	The Youth and the Prophet. Part 2	The Youth and the Prophet. Part 2		False	False	False	False	False	False	False	LiobaniJugend.jpg
86	40611	2KiZ Berggeist 2KiZ	LIOS	00:22:00	07.09.2026 17:33:00	Liobani: The Mountain Spirit.	Liobani: The Mountain Spirit. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LiobaniJugend.jpg
89	26471	InnererWeg 10	GR-IW	00:27:30	07.09.2026 18:00:00	"From Training the Senses to Schooling the Heart"	The Inner Path to the Cosmic Consciousness. Level of Order - Part 10  "From Training the Senses to Schooling the Heart"		False	False	False	False	False	False	False	IW_EN.jpg
92	45061	Sternstunden 12 UT EL	MED	00:27:00	07.09.2026 18:33:00	Highlight hours with Gabriele. Prayer for the Mother Earth, for all Forms of Life - for the Unity- with Greek Subtitles: Προσευχή για τη Μητέρα Γη και όλες τις Mορφές Zωής – για την Eνότητα	Highlight hours with Gabriele. Prayer for the Mother Earth, for all Forms of Life - for the Unity- with Greek Subtitles: Προσευχή για τη Μητέρα Γη και όλες τις Mορφές Zωής – για την Eνότητα		False	False	False	False	False	False	False	SternstundenUTGriechisch.jpg
101	32065	EwigeReichFall	LES	01:24:00	07.09.2026 19:09:30	The Eternal Kingdom And the Degeneration of the Falls Realms	The Eternal Kingdom And the Degeneration of the Falls Realms		False	False	False	False	False	False	False	ChristusErlösung.jpg
104	08330	JederAtemzug	MED	00:30:00	07.09.2026 20:42:30	Every Breath is the Presence of God	Meditation - Every Breath is the Presence of God		False	False	False	False	False	False	False	JederAtemzug.jpg
107	29165	Klassik Seele 47f_16	KONZ1	00:15:30	07.09.2026 21:18:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Adagio from the Violin Concerto No. 1 by Joseph Haydn, Flower Duet from the opera ""Lakmä" by Léo Delibes, Barcarole from "Tales of Hoffman"" by Jacques Offenbach (May 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
108	41740	FGE VS Les 03 BroschEwGesetz	FGE	00:06:00	07.09.2026 21:33:30	We Are the Free Communities - Link and Be (3)	Original Christianity Worldwide. Free Communities Under the Sign of the Lily		False	False	False	False	False	False	False	EN_FGE-VS.jpg
113	45205	TiereHierZuHause 01	DOK	00:14:30	07.09.2026 21:48:30	"We Are at Home Here" - Animals on the Land of Peace	"We Are at Home Here" - Animals on the Land of Peace		False	False	False	False	False	False	False	EN_TiereZuHause_bearb.jpg
119	44382	Nachruhm	LES	00:24:30	07.09.2026 22:09:00	A Reading from: "Posthumous Fame" by Manfred Kyber	A Reading from: "Posthumous Fame" by Manfred Kyber		False	False	False	False	False	False	False	EN_ManfredKyber.jpg
122	40568	Reinkarnation 02	LES	00:26:00	07.09.2026 22:37:00	Reincarnation. Life's Gift of Grace.	Reincarnation. Life's Gift of Grace. Part 2		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
125	38714	SterbenMeinWort 01	LES	00:15:30	07.09.2026 23:05:30	But that's enough now! Everyone dies for themselves alone. How? 	This Is My Word. A and Ω. Part 1 		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
128	23202	Gottesliebe	MED	00:27:30	07.09.2026 23:24:30	The Love for God and Neighbor Heals	Meditation - The Love for God and Neighbor Heals		False	False	False	False	False	False	False	Gottesliebe.jpg
131	42322	Gemeinschaften 12	FGE	00:14:00	08.09.2026 00:00:00	The Free Communities Under the Sign of the Lily 12	Life Is Evolution		False	False	False	False	False	False	False	EN_FGE12.jpg
134	42201	FGE VS Les 12 SieSindNiAllein2	FGE	00:06:00	08.09.2026 00:16:30	We Are the Free Communities - Link and Be (12)	You Are Not Alone		False	False	False	False	False	False	False	EN_FGE-VS.jpg
138	29223	InnereAndacht 12	MED	00:59:00	08.09.2026 00:29:30	Inner Devotional 12 - Rest in You - You Are.	Inner Devotional 12 - Rest in You - You Are.		False	False	False	False	False	False	False	InnereAndacht12.jpg
141	23713	DasIstMeinWort 08	LES	00:19:30	08.09.2026 01:32:30	"The Love Jesus for All Creatures" and "The Conversion of the Bird Catcher"	This Is My Word - Reading Chap. 34 and 41 "The Love Jesus for All Creatures" and "The Conversion of the Bird Catcher"		False	False	False	False	False	False	False	DIMW_EN-00B.jpg
143	35449	SchuleLeben 08	DWS	00:29:30	08.09.2026 01:54:00	Happiness and Health Are in Your Hands	The True School Is Life. Teaching Hours from the Divine Wisdom		False	False	False	False	False	False	False	DieWahreSchule.jpg
145	28170	BodenlebenErde	FILM	00:53:30	08.09.2026 02:26:00	Make the Connection: Planet Earth + Meat	Make the Connection: Planet Earth + Meat		False	False	False	False	False	False	False	Bodenleben2.jpg
154	48111	GemeindeWein Aug2026	SON	01:41:30	08.09.2026 03:27:00	Original Christian Community Gathering at the Vineyard on the Christ-Isaiah Land, in August 2026, year 3 of the Messianic, Sophianic Age   	Original Christian Community Gathering at the Vineyard on the Christ-Isaiah Land, in August 2026, year 3 of the Messianic, Sophianic Age   		False	False	False	False	False	False	False	Trauben.jpg
157	34093	ChristusErlösung	MED	00:22:30	08.09.2026 05:19:30	Meditation Prayer. Christ Is the Redemption in Us.	Meditation Prayer. Christ Is the Redemption in Us.		False	False	False	False	False	False	False	EN_CH92ChristusErloesung.jpg
160	29169	Klassik Seele 50f_12	KONZ1	00:12:00	08.09.2026 05:48:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Nocturne from "Midsummer Night's Dream" by F. Medelssohn, Scherzo from Symphony No. 1 by C. Saint-Saints (Jun. 2016)		False	False	False	False	False	False	False	KlassikSeele.jpg
161	38557	Morgenmed. 2	MED	00:12:30	08.09.2026 06:00:00	Morning Medtation: The New Era in Coming, The Age of the Renewal of Consciousness	Morning Medtation: The New Era in Coming, The Age of the Renewal of Consciousness		False	False	False	False	False	False	False	Tagesgestaltung.jpg
163	40082	LebenAllLiebe	MED	00:28:30	08.09.2026 06:13:30	Prayer Meditation. Life Is Cosmic All-Love	Prayer Meditation. Life Is Cosmic All-Love		False	False	False	False	False	False	False	EN_CH264LebenAllLiebe.jpg
166	27553	Sternstunden 4	MED	00:39:30	08.09.2026 06:49:00	Highlight Hour 04: A New Man in the Stream of Unending Love	Highlight Hour 04: A New Man in the Stream of Unending Love		False	False	False	False	False	False	False	Sternstunden_EN.jpg
168	20857	Medikurs1 05	MED	00:25:00	08.09.2026 07:31:00	I Turn to the eternal Energy Field of Love	Original Christian Meditation I (5): I Turn to the eternal Energy Field of Love		False	False	False	False	False	False	False	Medikurs.jpg
171	25863	Klassik Seele 42e_11	KONZ1	00:11:00	08.09.2026 07:59:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - F. Schubert: Ellen’s Third Song		False	False	False	False	False	False	False	KlassikSeele.jpg
173	11928	StierLiebevoll TB	GEKK	00:11:30	08.09.2026 08:11:30	Children's Stories - Luvy, the Bull	Children's Stories - Luvy, the Bull		False	False	False	False	False	False	False	StierLiebevoll.jpg
175	45389	JugendProphet 05	LES	00:20:30	08.09.2026 08:25:00	The Youth and the Prophet. Part 5	The Youth and the Prophet. Part 5		False	False	False	False	False	False	False	JugendProphet_bearb.jpg
177	35304	2KiZ-08 NimmLebenHand 2KiZ	LIOS	00:12:00	08.09.2026 08:47:30	Liobani: Take your Life in Hand. 	Liobani: Take your Life in Hand. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LiobaniSchule_EN.jpg
179	47454	GemeindeSlo Mai2026	SON	01:22:00	08.09.2026 09:00:00	My Sheep Know My Voice	Meeting of all God seekers in the Gathering Point in Slovenia, Together with the Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God, May 2026		False	False	False	False	False	False	False	EN_GemeindeSlowenien.jpg
182	35212	Auferstehungslicht	MED	00:38:00	08.09.2026 10:37:00	Meditation Prayer. Christ, the Light of Resurrection, Is Shining in Our Souls. 	Meditation Prayer. Christ, the Light of Resurrection, Is Shining in Our Souls. 		False	False	False	False	False	False	False	Auferstehungslicht.jpg
185	29169	Klassik Seele 50f_12	KONZ1	00:12:00	08.09.2026 11:22:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Nocturne from "Midsummer Night's Dream" by F. Medelssohn, Scherzo from Symphony No. 1 by C. Saint-Saints (Jun. 2016)		False	False	False	False	False	False	False	KlassikSeele.jpg
