id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	VaterUnser A	00:30:30	MED	27.07.2026 00:00:00	Das "Vater Unser"	Meditation, die zu einem tieferen Verständnis dieses Gebetes führt, von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches.	SNJ	False	False	False	False	False	False	False	DE_MED_VaterUnserN_NeuAltErsetzen3_16zu9.mpg	VaterUnser.JPG
7	FGE Rückm GeschHeiltum	00:11:30	GR-ALLG	27.07.2026 00:30:30	Das Geschenk aus dem Heiligtum Gottes - Rückmeldungen	Lesung von Rückmeldungen aus aller Welt zur Sendung "Das Geschenk aus dem Heiligtum Gottes"	SNJ	False	False	False	False	False	False	False	DE_SON_Rueckmeldung_GeschenkHeiligtum_NEU2_16zu9.mpg	FGE Rückm GeschHeiltum.jpg
15	GebetMutterErde UT	00:27:00	MED	27.07.2026 00:42:00	Gebet für die Mutter Erde	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 14.05.2004. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CHGebetMutterErde_UT_NAE.mpg	BetenMitfuehlen.jpg
21	GemeindeFelsJul26	01:20:00	GR-ALLG	27.07.2026 01:09:00	Treffen im urchristlichen Geist am Christus-Felsenbrunnen	im Juli 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeFelsJul26_2607S01V1ogDE_16zu9.mpg	GemeindeFelsJul26.jpg
24	InnereAndacht 15 A	01:00:00	MED	27.07.2026 02:29:00	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 15: Deine Augen sind das Licht der Seele.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_15_NeuAltErsetzen2_16zu9.mpg	InnereAndacht.jpg
31	GemeindeFelsJul26	01:20:00	GR-ALLG	27.07.2026 03:29:00	Treffen im urchristlichen Geist am Christus-Felsenbrunnen	im Juli 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeFelsJul26_2607S01V1ogDE_16zu9.mpg	GemeindeFelsJul26.jpg
33	Ruf 3 Stillstand	00:16:00	SON	27.07.2026 04:49:00	Das Leben kennt keinen Stillstand	Bebilderter Ruf von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches: Das Leben kennt keinen Stillstand.	SNJ	False	False	False	False	False	False	False	DE_SON_GabiLebenKeinStillst_16zu9.mpg	Ruf-3.jpg
36	IhreGedanken 11 1Mo	00:12:30	MED-TAG	27.07.2026 05:05:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Worte sind nur Hülsen (11a).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche11Montag.mpg	IhreGedanken.jpg
43	Medikurs2 08	00:26:00	MED	27.07.2026 05:17:30	Urchristlich Meditieren II	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Folge 8: Liebe, Wärme und Harmonie strömen mir aus dem Bewusstsein des Willens zu.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2LiebeWaerme_008_16zu9.mpg	Medikurs.JPG
47	DerGuteHirte UT	00:37:00	MED	27.07.2026 05:43:30	Der gute Hirte, der Christus-Gottes-Geist in jeder Seele	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 15.11.2002. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CH_12_GuteHirte_UT.mpg	Aphorismen.jpg
53	IhreGedanken 11 1Mo	00:12:30	MED-TAG	27.07.2026 06:20:30	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Worte sind nur Hülsen (11a).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche11Montag.mpg	IhreGedanken.jpg
60	SchuleLeben 16 A	00:28:30	GR-LEB	27.07.2026 06:33:00	Die wahre Schule ist das Leben (16)	Rechtes Lernen erhebt unser Dasein zum Lebensgewinn. Lehrstunden aus der göttlichen Weisheit	SNJ	False	False	False	False	False	False	False	DE_DWS_16Lebensgewinn_16zu9.mpg	SchuleLeben 02.jpg
