id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	Abendmed 09	00:12:00	MED-TAG	10.08.2026 00:00:00	Guten Abend!	Meditation für die Abendstunden, um den Tag mit Gott abzuschließen, heute: Guten Abend!	SNJ	False	False	False	False	False	False	False	DE_MED_Abendmeditation_009_NAE_16zu9.mpg	Abendmeditation.JPG
8	ImGespräch 09	00:35:30	GR-ALLG	10.08.2026 00:20:00	Im Gespräch mit...	Im Interview heute: Hans Kloos, Verein ehemaliger Heimkinder, zum Thema: "Prügel, Schikane und Kindesmissbrauch"	SNJ	False	False	False	False	False	False	False	DE_GR_ImGesprMitKloos_NAE.mpg	ImGespraech.jpg
11	InnereAndacht 17 A	00:59:30	MED	10.08.2026 01:00:00	Innere Andacht	Die All-Einheit ist Farbe, Form und Klang. Erfahre dich als Klangkörper. Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 17	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_17_NeuAltErsetzen2_16zu9.mpg	InnereAndacht.jpg
15	MeinLeben 02	00:27:30	LES	10.08.2026 02:05:00	Mein Leben, das ich selbst gewählt (2)	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 2	SNJ	False	False	False	False	False	False	False	DE_LES_MeinLebenGewaehlt_02_2026_16zu9.mpg	MeinLeben.jpg
23	GemeindeWeinAug26	01:41:30	GR-ALLG	10.08.2026 02:40:00	Urchristliches Gemeindetreffen am Weinberg auf dem Christus-Jesaja-Land	im August 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeWeinAug26__2607s09v1ogDE.mpg	GemeindeWeinAug26.jpg
25	LebenDesSommers 	00:23:30	MED	10.08.2026 04:25:00	Das Leben des Sommers - die Reife - das Leben in uns	Meditation zur Verinnerlichung, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches am 24.06.1988	SNJ	False	False	False	False	False	False	False	DE_MED_DasLebenDesSommers._NAE_16zu9.mpg	LebenDesSommers.jpg
31	AuflösungFormen 2 A	00:52:30	LES	10.08.2026 05:00:30	Die Vorbereitungen zur Auflösung aller verdichteten Formen und die Wiederkunft des Christus Gottes	Lesung einer Offenbarung des Fürsten der göttlichen Weisheit, gegeben durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele im Jahr 1980. Teil 2	SNJ	False	False	False	False	False	False	False	DE_SON_AufloesungFormen_02_16zu9.mpg	AuflösungFormen.jpg
37	IhreGedanken 13 1Mo	00:15:00	MED-TAG	10.08.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Der Weg zu unserem wahren Selbst. Meditation am Morgen für einen guten Tag, von Gabriele	SNJ	False	False	False	False	False	False	False	DE_GH_Woche13Montag_015_NAE2_16zu9.mpg	IhreGedanken.jpg
40	Medikurs2 10	00:33:00	MED	10.08.2026 06:20:00	Urchristlich Meditieren II	Was mich noch bewegt, lege ich vor der Pforte zum Allerheiligsten nieder. Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Teil 10 von 12	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2WasMichBewegt_010_16zu9.mpg	Medikurs.JPG
46	ProphStimme	00:30:00	MED	10.08.2026 07:00:00	Prophetische Stimme für die Tiere	In diesem bebilderten Aufruf gibt die Botschafterin und Prophetin Gottes den Tieren eine Stimme und regt die Menschen zum Umdenken und Handeln an.	SNJ	False	False	False	False	False	False	False	DE_SNJ-SN_ProphetStimmeTiere_NEU_16zu9.mpg	BundGottTiere.jpg
52	IhreGedanken 13 1Mo	00:15:00	MED-TAG	10.08.2026 07:40:30	Ihre Gedanken sind Ihr Tag	Der Weg zu unserem wahren Selbst. Meditation am Morgen für einen guten Tag, von Gabriele	SNJ	False	False	False	False	False	False	False	DE_GH_Woche13Montag_015_NAE2_16zu9.mpg	IhreGedanken.jpg
57	GemeindeWeinAug26	01:41:30	GR-ALLG	10.08.2026 08:00:00	Urchristliches Gemeindetreffen am Weinberg auf dem Christus-Jesaja-Land	im August 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeWeinAug26__2607s09v1ogDE.mpg	GemeindeWeinAug26.jpg
59	ErlangeGotteserfahrung UT	00:19:30	MED	10.08.2026 09:45:00	Erlange Gotteserfahrung	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_ErlangeGotteserfahrung_UT_NAE.mpg	ErlangeGotteserfahrung.jpg
68	SchuleLeben 18 A	00:49:00	GR-LEB	10.08.2026 10:15:00	Die wahre Schule ist das Leben (18)	Nimm Dir die Freiheit. Werde frei - sei frei! Lehrstunden aus der göttlichen Weisheit	SNJ	False	False	False	False	False	False	False	DE_DWS_18NimmFreiheit_16zu9.mpg	SchuleLeben 02.jpg
72	GemeindeWeinAug26	01:41:30	GR-ALLG	10.08.2026 11:15:00	Urchristliches Gemeindetreffen am Weinberg auf dem Christus-Jesaja-Land	im August 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeWeinAug26__2607s09v1ogDE.mpg	GemeindeWeinAug26.jpg
75	Gemeinschaften 13 A	00:15:30	GR-ALLG	10.08.2026 13:00:00	Die freien Gemeinschaften im Zeichen der Lilie	Wo immer ihr versammelt seid. Schulung aus dem Geist Gottes 	SNJ	False	False	False	False	False	False	False	DE_FGE_Gemeinschaften_13_16zu9.mpg	Gemeinschaften.jpg
