id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	35551	BaueDieBrücke  	MED	00:31:00	02.03.2026 00:00:00	Meditation - Build The Bridge to Christ	Meditation - Build The Bridge to Christ	MONTAG - H	False	False	False	False	False	False	False	BaueDieBruecke.jpg
4	09342	InnererArzt 2	MED	00:31:30	02.03.2026 00:38:30	The Spirit of Christ Is Effective in Your Breathing (2)	Meditation - The Inner Physician and Healer - The Spirit of Christ Is Effective in Your Breathing (2)	MONTAG - H	False	False	False	False	False	False	False	01 paisaje_Candeleda_17.jpg
8	43503	AuflösungFormen 1	SON	00:55:00	02.03.2026 01:18:00	The Preparations for the Dissolution of All Condensed Forms and the Return of the Christ of God. Part 1	Part 1: Cosmic upheavals of unimaginable proportions that will overcome humankind	MONTAG - H	False	False	False	False	False	False	False	EN_Aufloesung.jpg
10	22537	Klassik Seele 46a_14	KONZ1	00:14:00	02.03.2026 02:15:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - G.F. Händel, from the Water Music Suites 1-3 (Apr. 2015)	MONTAG - H	False	False	False	False	False	False	False	KlassikSeele.jpg
12	27362	Sternstunden 3	MED	00:41:30	02.03.2026 02:31:00	A Picture of Health, of Peace and of Inner Well-Being for the Person	Highlight Hour 03: A Picture of Health, of Peace and of Inner Well-Being for the Person	MONTAG - H	False	False	False	False	False	False	False	Sternstunden-08.jpg
15	36976	Die neue Landwirtschaft	GR-SON	00:32:30	02.03.2026 03:21:00	The New Agriculture under the Sign of the Messianic, Sophianic Isaiah-Land in the Work of the Deed of Love for God and Neighbor	The New Agriculture under the Sign of the Messianic, Sophianic Isaiah-Land in the Work of the Deed of Love for God and Neighbor	MONTAG - H	False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
17	40617	Brottrunk	DOK	00:23:30	02.03.2026 03:55:30	 A New Agriculture for the New Era	Bread Drink - Naturally Fortifying the Soil	MONTAG - H	False	False	False	False	False	False	False	Brot.jpg
21	22539	Klassik Seele 46c_14	KONZ1	00:14:00	02.03.2026 04:25:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Allegro maestoso from the Sinfonia Concertante for violin and viola in E flat major KV 364 by Wolfgang Amadeus Mozart (Apr. 2015)	MONTAG - H	False	False	False	False	False	False	False	KlassikSeele.jpg
22	36074	MachtDerLiebe	LES	01:12:00	02.03.2026 04:39:00	I Pray to the Power of Love	"I Pray to the Power of Love", the reading of a Christ-Revelation from the Eternal Kingdom through the prophetess and emissary of the Eternal Kingdom, Gabriele, in September 2021	MONTAG - H	False	False	False	False	False	False	False	GPH_00.jpg
25	24300	Medikurs2 03	MED	00:21:30	02.03.2026 06:00:00	Original Christian Meditation -  "The Power of Love Streams toward the Cells of My Body"	Original Christian Meditation -  "The Power of Love Streams toward the Cells of My Body"	MONTAG - Vormittag 01	False	False	False	False	False	False	False	Organansprache.jpg
28	02342	IhreGedanken 16 1Mo x	GH	00:15:00	02.03.2026 06:27:30	Thoughts for the Day - Week 16 - Monday	Thoughts for the Day - Week 16 - Monday	MONTAG - Vormittag 01	False	False	False	False	False	False	False	Woche08GedankenTag.jpg
30	32560	Klassik Seele 53a_13	KONZ1	00:12:30	02.03.2026 06:46:30	Allegro maestoso aus dem Gitarrenkonzert op. 30 A-Dur von Mauro Giuliani (Aug. 2016)	Allegro maestoso aus dem Gitarrenkonzert op. 30 A-Dur von Mauro Giuliani (Aug. 2016)	MONTAG - Vormittag 01	False	False	False	False	False	False	False	KlassikSeele.jpg
31	43186	ErlangeGotteserfahrung	MED	00:19:30	02.03.2026 06:59:00	Meditation. Attain the Experience of God	Meditation. Attain the Experience of God	MONTAG - Vormittag 01	False	False	False	False	False	False	False	EN_ErlangeGottesErfahrung.jpg
