id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	35766	GlaubeVertrauen	MED	00:34:00	03.08.2026 00:00:00	Foi et confiance	Réflexion méditative		False	False	False	False	False	False	False	CH27GlaubeVertrauen_FR.jpg
3	08306	Zuversicht 4	MED	00:21:00	03.08.2026 00:38:00	Méditation sur la confiance (04)	« Si nous voulons changer le monde, nous devons nous-mêmes changer. »		False	False	False	False	False	False	False	Zuversicht.jpg
8	36977	Die neue Landwirtschaft	GR-SON	00:32:30	03.08.2026 01:08:00	La Nouvelle Agriculture (introduction)	Émission spéciale : « La Nouvelle Agriculture sous le signe de la Terre messianique et sophianique d’Isaïe, dans l’œuvre de réalisation de l’amour pour Dieu et pour le prochain », un enseignement donné en février 2022 par l'Esprit de l'amour pour Dieu et pour le prochain.		False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
10	45206	TiereHierZuHause 01	DOK	00:14:30	03.08.2026 01:42:30	« Ici, nous sommes chez nous ! » (1)	Les animaux sur la Terre de la paix 		False	False	False	False	False	False	False	FR_DOK_TiereHierZuhause_bearb.jpg
13	41743	FGE VS Les 03 BroschEwGesetz	FGE	00:06:00	03.08.2026 01:59:30	Unis et sois (03)	« Nous sommes les Communautés libres - Unis et sois » Thème : La Loi éternelle.		False	False	False	False	False	False	False	FR_FGE-VS.jpg
17	08331	JederAtemzug	MED	00:30:00	03.08.2026 02:13:00	« Chaque respiration est la présence de Dieu »	Méditation. Si nous respirons consciemment, nous ressentons que Dieu respire à travers nous, car Dieu est la Vie…		False	False	False	False	False	False	False	JederAtemzug.jpg
19	42043	FGE VS Les 10 ErfülltesLeben	FGE	00:06:30	03.08.2026 02:46:00	Unis et sois (10)	« Nous sommes les Communautés libres - Unis et sois » Thèmes : Une vie riche jusqu'à un âge avancé & « Ceci est Ma Parole - Alpha et Oméga »		False	False	False	False	False	False	False	FR_FGE-VS.jpg
22	47488	Pfingsten 2026	SON	01:30:00	03.08.2026 02:55:30	„La Pentecôte, le Dieu qui parle et qui est pour la Vie en toute existence.” 	La Commune fondatrice du Seigneur pour l’édification du Royaume de Paix du Christ de Dieu – Mai 2026		False	False	False	False	False	False	False	FR_Pfingsten2026.jpg
25	32334	Sternstunden 17	MED	00:30:30	03.08.2026 04:31:30	« Moments lumineux avec Gabriele » (17)	Se sentir intérieurement protégé et en sécurité.		False	False	False	False	False	False	False	GuteNacht14.jpg
27	41802	FGE VS Les 06 Lebensperlen	FGE	00:06:00	03.08.2026 05:07:30	Unis et sois (06)	« Nous sommes les Communautés libres - Unis et sois » Thèmes : Perles de Vie & Les grands enseignements cosmiques de Jésus de Nazareth à Ses apôtres et disciples qui pouvaient les comprendre		False	False	False	False	False	False	False	FR_FGE-VS.jpg
29	02303	Es blüht Fr	MED	00:24:00	03.08.2026 05:16:00	Méditation « Floraison »	Cette méditation de Gabriele est un vrai cadeau qui nous fait ressentir notre vie véritable, divine et nous apprend à ressentir l’unité avec toutes les formes de vie, à communiquer avec la nature…		False	False	False	False	False	False	False	EsBlueht.jpg
31	29171	Klassik Seele 47d_16	KONZ1	00:16:00	03.08.2026 05:44:00	Musique classique pour l'âme	Andantino grazioso et Rondo allegro du Concerto pour violoncelle n° 9 de Luigi Boccherini, Sérénade du rossignol d'Enrico Tosseli (mai 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
32	40957	Tatglaube	MED	00:37:30	03.08.2026 06:00:00	Méditation de guérison	« La foi active » 		False	False	False	False	False	False	False	Tatglaube3.jpg
35	39961	IhreGedanken 07 1Mo	GH	00:11:00	03.08.2026 06:44:00	Pensées pour la journée, semaine 7	Semaine 7 : Lundi. Des aides pour la journée données par Gabriele.		False	False	False	False	False	False	False	Glockenblume.jpg
37	20918	Medikurs1 09	MED	00:35:30	03.08.2026 06:57:30	Méditer dans l'esprit du christianisme des origines (9)	« Plus je me tourne vers la force de vie divine, plus je m'épanouis en beauté et en pureté. » Ces méditations du christianisme des origines nous aident à orienter de plus en plus nos sentiments, nos pensées et nos actions sur Dieu, la Vie en nous et en toute existence. 		False	False	False	False	False	False	False	Medikurs.jpg
40	43484	FGE VS Les 23 TrostNotLeid	FGE	00:07:00	03.08.2026 07:38:30	Unis et sois (23)	« Nous sommes les Communautés libres - Unis et sois » Thèmes :  Paroles de réconfort & Le message de l’Infini		False	False	False	False	False	False	False	FR_FGE-VS.jpg
44	47170	Gabriele Ostern25	OFF	00:18:00	03.08.2026 07:50:00	« Nous sommes tous frères et sœurs dans Son amour »	Révélation du Séraphin de la Sagesse divine dans la Commune fondatrice du Seigneur pour l'édification du Royaume de Paix du Christ de Dieu à Pâques 2025, l'an 2 de l'Ère messianique et sophianique : « Nous sommes tous frères et sœurs dans Son amour »		False	False	False	False	False	False	False	OFF_GabrieleOstern25.jpg
47	39961	IhreGedanken 07 1Mo	GH	00:11:00	03.08.2026 08:12:00	Pensées pour la journée, semaine 7	Semaine 7 : Lundi. Des aides pour la journée données par Gabriele.		False	False	False	False	False	False	False	Glockenblume.jpg
49	34571	DerFreieWille 3KiZ	LIOS	00:14:30	03.08.2026 08:24:00	Série « LIOBANI pour les petits et les grands »	« Le libre arbitre. » L’école pour la Nouvelle Jérusalem, pour une autre époque – sous le signe du Christ de Dieu, de l’amour pour Dieu et pour le prochain.		False	False	False	False	False	False	False	Liobani3.jpg
51	11929	StierLiebevoll TB	GEKK	00:11:30	03.08.2026 08:41:30	« Le Taureau Tout'Amour »	Dessin animé pour enfants		False	False	False	False	False	False	False	StierLiebevoll.jpg
54	23203	Gottesliebe	MED	00:27:30	03.08.2026 08:58:30	« L'amour de Dieu et du prochain guérit »	Méditation « L'amour de Dieu et du prochain guérit »		False	False	False	False	False	False	False	Gottesliebe.jpg
57	40346	AllesWasLebt	MED	00:37:00	03.08.2026 09:31:30	Tout ce qui vit est en nous…	Réflexion méditative : « Tout ce qui vit est en nous. Tout ce qui vit rayonne vers nous et nous parle »		False	False	False	False	False	False	False	MED_AllesWasLebt.JPG
62	45446	JesusKamFürTiere	LES	00:39:00	03.08.2026 10:17:30	Jésus de Nazareth est aussi venu pour les animaux	Extraits de « Ceci est Ma Parole » sur l’amour de Jésus pour les animaux : « Jésus de Nazareth est aussi venu pour les animaux »		False	False	False	False	False	False	False	FR_JesusKamTiere.jpg
68	43872	FGE Rückmeldungen 04	FGE	00:18:30	03.08.2026 11:06:00	Nous lisons... tu veux écouter ? (4)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ		False	False	False	False	False	False	False	FGE_Rückmeldungen.jpg
72	40083	LebenAllLiebe	MED	00:28:00	03.08.2026 11:32:00	La Vie est amour cosmique universel 	Réflexion méditative		False	False	False	False	False	False	False	FR_CH264LebeAllLiebe.jpg
74	42206	FGE VS Les 11 Vaterworte	FGE	00:07:00	03.08.2026 12:03:00	Unis et sois (11)	« Nous sommes les Communautés libres - Unis et sois » Thème : Paroles du Père, également pour toi		False	False	False	False	False	False	False	FR_FGE-VS.jpg
77	47970	GemeindeFels Juli2026	SON	01:20:00	03.08.2026 12:13:00	Rencontre dans l'esprit du christianisme des origines à la fontaine du Rocher du Christ, en juillet 2026, l'an 3 de l'Ère messianique et sophianique	Rencontre dans l'esprit du christianisme des origines à la fontaine du Rocher du Christ, en juillet 2026, l'an 3 de l'Ère messianique et sophianique		False	False	False	False	False	False	False	GemeindeFelsJul3.jpg
80	32352	Sternstunden 18	MED	00:35:00	03.08.2026 13:39:00	« Moments lumineux avec Gabriele » (18)	Le 1er et le 5ème Commandements dans la lumière du Christ.		False	False	False	False	False	False	False	10Gebote.jpg
82	43211	FGE Rückmeldungen 06	FGE	00:20:00	03.08.2026 14:19:30	Nous lisons... tu veux écouter ? (6)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	FR_FGE_Rueckmeldungen06.jpg
84	39317	Herzensgebete	MED	00:13:00	03.08.2026 14:43:00	Des prières venant du cœur nourrissent l'âme	Réflexion méditative : « Des prières venant du cœur nourrissent l'âme. »		False	False	False	False	False	False	False	FR_CH104Herzensgebet.jpg
86	47842	SchuleLeben 37	DWS	00:20:00	03.08.2026 15:00:00	La véritable école, c'est la vie (37)	 « Être un imitateur et un suiveur - ou prendre sans destin en main et cheminer vers la source, la liberté » Enseignements donnés par la Sagesse divine.		False	False	False	False	False	False	False	FR_DWS_37Nachahmer.jpg
88	39964	IhreGedanken 07 4Do	GH	00:10:30	03.08.2026 15:21:30	Pensées pour la journée, semaine 10	Semaine 7 : Jeudi. Des aides pour la journée données par Gabriele.		False	False	False	False	False	False	False	BotschaftAusDemAll 01.jpg
89	46883	FGE JugendOstern	FGE	00:28:00	03.08.2026 15:32:00	Les jeunes dans les Communautés libres internationales du monde entier	Partout dans le monde, des jeunes suivent le chemin du Christ, le chemin de l’amour pour Dieu et pour ses prochains, qui englobe également la nature et les animaux. Ils vivent dans différents pays, répartis aux quatre coins du monde, et forment ce qu’on pourrait appeler une grande communauté libre et internationale...		False	False	False	False	False	False	False	JugenOstern.jpg
