id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	48013	IT LasstUnsLeben	SON	00:12:30	21.09.2026 00:00:00	Gesù di Nazareth è venuto anche per gli animali	Gesù di Nazareth è venuto anche per gli animali	Ohne block	False	False	False	False	False	False	False	Lamm.jpg
3	48027	IT WerWeltAnschaut	SON	00:11:00	21.09.2026 00:15:00	Chi osserva questo mondo, cambia se stesso	Chi osserva questo mondo, cambia se stesso	Ohne block	False	False	False	False	False	False	False	48027_IT_SON_WerWeltAnschaut__2607s14v1ogIT.jpg
6	06541	Abendmed. 10	MED	00:18:00	21.09.2026 00:30:00	Meditazione della sera	Meditazione della sera - La gioia che diamo ci ritorna	Ohne block	False	False	False	False	False	False	False	Abendmed.jpg
9	36978	Die neue Landwirtschaft	GR-SON	00:32:30	21.09.2026 00:55:30	La nuova agricoltura sotto il segno della Terra messianica e sophianica di Isaia, nell'opera di azione dell'amore per Dio e per il prossimo	La nuova agricoltura sotto il segno della Terra messianica e sophianica di Isaia, nell'opera di azione dell'amore per Dio e per il prossimo	Ohne block	False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
19	28820	SpaziergangRaab	REP	00:53:30	21.09.2026 01:42:00	Scoprire il bosco «Sinfonia della natura». Una passeggiata nel bosco con Bernd Raab	Scoprire il bosco «Sinfonia della natura». Una passeggiata nel bosco con Bernd Raab	Ohne block	False	False	False	False	False	False	False	Natursynphonie.jpg
21	48472	Gemeinde Sept2026	SON	01:50:00	21.09.2026 02:38:30	Comunità del Cristianesimo Originario, tenuto ad Altfeld, in Germania. 	La Comunità Capostipite del Signore per edificare il Regno della Pace del Cristo-Dio, nel marzo 2026, nell’anno 3 dell’epoca messianica e sophianica	Ohne block	False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
24	46608	LerneBeten 1 NEU	LES	00:22:30	21.09.2026 04:34:30	Impara a pregare. Nella vera preghiera sperimenti Dio. La vera preghiera rende felici. Parte prima	Impara a pregare. Nella vera preghiera sperimenti Dio. La vera preghiera rende felici. Parte prima	Ohne block	False	False	False	False	False	False	False	IT_LerneBeten.jpg
30	45377	StummeBitten	LES	00:10:00	21.09.2026 05:01:30	Lettura del racconto di Manfred Kyber	"Suppliche mute" 	Ohne block	False	False	False	False	False	False	False	IT_StummeBitte.jpg
32	22608	IT Tierliebe 1	LES	00:17:00	21.09.2026 05:13:00	L'amore di Gesù per gli animali finora tenuto nascosto	L'amore di Gesù per gli animali finora tenuto nascosto	Ohne block	False	False	False	False	False	False	False	ChristusErlösung.jpg
34	42334	FGE VS Les 18 GroKosLehren	FGE	00:08:00	21.09.2026 05:33:00	Siamo le Comunità Libere - collega e sii (18)	Siamo le Comunità Libere - collega e sii (18)	Ohne block	False	False	False	False	False	False	False	IT_FGE-VS.jpg
36	37545	SchuleLeben 22	DWS	00:18:30	21.09.2026 05:44:00	La vera scuola è la vita. Insegnamenti dati dalla Sapienza divina 	Impariamo a esaminarci	Ohne block	False	False	False	False	False	False	False	Aphorismen.jpg
38	21458	IT VegErnährung 2	SON	00:28:30	21.09.2026 06:05:30	I vantaggi dell'alimentazione vegetariana 2	I vantaggi dell'alimentazione vegetariana 2	Ohne block	False	False	False	False	False	False	False	Sternstunden.jpg
40	32573	Klassik Seele 53b_11	KONZ1	00:10:30	21.09.2026 06:36:00	Musica classica per l'anima. Santec Music Orchestra	Musica classica per l'anima: Isaac Albéniz, Suite Espagnole op.47 I.Granada	Ohne block	False	False	False	False	False	False	False	KlassikSeele.jpg
41	26006	RufGabriele 2 DieErscheinung	SON	00:20:30	21.09.2026 06:46:30	L'apparizione della Luce del Cristo, nell'era Sophianica e Messianica (2)	L'apparizione della Luce del Cristo, nell'era Sophianica e Messianica (2)	Ohne block	False	False	False	False	False	False	False	Lilie.jpg
43	48501	Reinkarnation	SON	00:47:00	21.09.2026 07:09:00	Reincarnazione - un dono di grazia della vita	Reincarnazione - un dono di grazia della vita	Ohne block	False	False	False	False	False	False	False	IT_Reinkarnatione.jpg
46	32243	DasLilienzeitalter 01 HoheZeit	FGE	00:54:30	21.09.2026 08:00:00	L'Era del Giglio: L'epoca elevata - dopo l'epoca. Trasmesso da Gabriele, la profetessa e messaggera di Dio, nel luglio 2019. 1 Parte	L'Era del Giglio: L'epoca elevata - dopo l'epoca. Trasmesso da Gabriele, la profetessa e messaggera di Dio, nel luglio 2019. 1 Parte	Ohne block	False	False	False	False	False	False	False	Lilie1.jpg
48	32244	DasLilienzeitalter 02 HoheZeit	FGE	00:50:30	21.09.2026 08:57:30	L'Era del Giglio: L'epoca elevata - dopo l'epoca. Data da Gabriele, la profetessa e messaggera di Dio, nel luglio 2019. 2 Parte	L'Era del Giglio: L'epoca elevata - dopo l'epoca. Data da Gabriele, la profetessa e messaggera di Dio, nel luglio 2019. 2 Parte	Ohne block	False	False	False	False	False	False	False	Lilie2.jpg
55	36885	10 Gebote 1	LES	00:29:00	21.09.2026 09:58:00	I Dieci Comandamenti di Dio - spiegati con le parole dell'epoca odierna. Prima parte 	I Dieci Comandamenti di Dio - spiegati con le parole dell'epoca odierna. Prima parte 	Ohne block	False	False	False	False	False	False	False	10Gebote.jpg
