id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	GebetMutterErde UT	00:27:00	MED	22.06.2026 00:00:00	Gebet für die Mutter Erde	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 14.05.2004. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CHGebetMutterErde_UT_NAE.mpg	BetenMitfuehlen.jpg
4	FGE Rückmeldungen 01	00:19:00	GR-ALLG	22.06.2026 00:35:00	Wir lesen... hörst du zu? Mitfühlen, miterleben... Junge Leute auf dem Weg zu Christus	Rückmeldungen von jungen Menschen aus aller Welt auf dem Weg zu Christus	SNJ	False	False	False	False	False	False	False	DE_FGE_RueckmeldungJugend_16zu9.mpg	FGE Rückmeldungen 1.jpg
13	InnereAndacht 10 A	00:54:30	MED	22.06.2026 01:00:30	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 10: Unser ewiges Erbe ist Licht.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_10_NeuAltErsetzen_16zu9.mpg	InnereAndacht.jpg
22	JugendProphet 14 A	00:18:30	LES	22.06.2026 02:05:00	Der Jugendliche und der Prophet (14)	Lesung aus einem Gespräch mit Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 14	SNJ	False	False	False	False	False	False	False	DE_LES_JugendProphet_14_2026_16zu9.mpg	JugendProphet.jpg
28	UrchristlicherStrom 02 A	00:54:30	GR-ALLG	22.06.2026 02:30:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 2	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_02_16zu9.mpg	UrchristlicherStrom.jpg
33	Sternstunden 01 UT A	00:25:00	MED	22.06.2026 03:30:30	Liebe ist der Gesundbrunnen	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 25.10.2002. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_SternLiebeIstGesu_01_UT.mpg	Sternstunden.jpg
37	Brottrunk	00:23:30	REP	22.06.2026 04:00:30	Eine neue Landwirtschaft für die Neue Zeit	Dokumentation über eine neue Landwirtschaft im Einklang mit der Natur. Heute: Brottrunk - natürliche Bodenstärkung	SNJ	False	False	False	False	False	False	False	DE_DOK_Brottrunk_NAE1_16zu9.mpg	Brottrunk 2.jpg
44	GemeindeSloMai26	01:22:00	GR-ALLG	22.06.2026 04:30:00	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
49	IhreGedanken 16 1Mo	00:15:00	MED-TAG	22.06.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Gott möchte für uns das Beste (16a).	SNJ	False	False	False	False	False	False	False	DE_GH_KW_16_Montag001_NeuAltErsetzen_16zu9.mpg	IhreGedanken.jpg
55	Medikurs2 03	00:21:30	MED	22.06.2026 06:20:30	Urchristlich Meditieren II	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Folge 3: Die Kraft der Liebe strömt meinen Körperzellen zu.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2DieKraftDerLieb_003_16zu9.mpg	Medikurs.JPG
62	PerlenInUns A	00:46:00	MED	22.06.2026 06:50:00	Die Perlen in uns: Das Reich Gottes - unsere ewige Heimat	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele	SNJ	False	False	False	False	False	False	False	DE_MED_PerlenInUns2_NeuAltErsetzen_16zu9.mpg	PerlenInUns.JPG
65	IhreGedanken 16 1Mo	00:15:00	MED-TAG	22.06.2026 07:40:30	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Gott möchte für uns das Beste (16a).	SNJ	False	False	False	False	False	False	False	DE_GH_KW_16_Montag001_NeuAltErsetzen_16zu9.mpg	IhreGedanken.jpg
71	SchuleLeben 39 A	00:23:00	GR-LEB	22.06.2026 08:00:30	Die wahre Schule ist das Leben (39)	Lehrstunden aus der göttlichen Weisheit - heute mit dem Thema: Ein Kind Gottes werden	SNJ	False	False	False	False	False	False	False	DE_DWS_39KindGottesWerden_16zu9.mpg	SchuleLeben 02.jpg
75	LebenDesSommers 	00:24:00	MED	22.06.2026 08:30:00	Das Leben des Sommers - die Reife - das Leben in uns	Meditation zur Verinnerlichung, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches am 24.06.1988	SNJ	False	False	False	False	False	False	False	DE_MED_DasLebenDesSommers_16zu9.mpg	LebenDesSommers.jpg
