id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	Abendmed 09	00:12:00	MED-TAG	01.06.2026 00:00:00	Guten Abend!	Meditation für die Abendstunden, um den Tag mit Gott abzuschließen, heute: Guten Abend!	SNJ	False	False	False	False	False	False	False	DE_MED_Abendmeditation_009_NAE_16zu9.mpg	Abendmeditation.JPG
8	SterbenLeben 02	00:22:30	LES	01.06.2026 00:30:00	Das Leben und Sterben, um weiterzuleben - Folge 2	Lesereihe unter dem Motto: Jetzt aber ist genug! Jeder stirbt für sich allein - wie? Heute die 2. Folge aus dem Buch "Das Leben und Sterben, um weiterzuleben"	SNJ	False	False	False	False	False	False	False	DE_LES_SterbenLebenUSterben02_16zu9.mpg	SterbenSerie.jpg
17	InnereAndacht 07 A	01:00:00	MED	01.06.2026 01:00:00	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 7: Wer im Innersten in Gott lebt, der ist göttlich.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_07_NeuAltErsetzen2_16zu9.mpg	InnereAndacht.jpg
25	JugendProphet 11 A	00:23:00	LES	01.06.2026 02:10:00	Der Jugendliche und der Prophet (11)	Lesung aus einem Gespräch mit Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 11	SNJ	False	False	False	False	False	False	False	DE_LES_JugendProphet_11_2026_KORR_16zu9.mpg	JugendProphet.jpg
31	Pfingsten26	01:30:30	GR-ALLG	01.06.2026 02:40:00	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
36	BetenMitfühlen	00:45:00	MED	01.06.2026 04:20:00	Beten heißt Mitfühlen und Verantwortung zu tragen	Meditation zum Gebet und für ein verantwortungsbewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 24.10.2003.	SNJ	False	False	False	False	False	False	False	DE_MED_CH61BetenheisstMitfu_NeuAltErsetzen2_16zu9.mpg	BetenMitfuehlen.jpg
41	LerneBeten 03 A 	00:21:00	LES	01.06.2026 05:15:00	Lerne Beten. Im wahren Gebet erlebst du Gott. Wahres Gebet macht glücklich.	Lesung aus dem gleichnamigen Manuskript von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 3	SNJ	False	False	False	False	False	False	False	DE_LES_LerneBeten_03_2025_16zu9.mpg	LerneBetenNEU.jpg
49	TiereHierZuHause 01	00:14:30	REP	01.06.2026 05:45:00	"Wir sind hier zu Hause"	Tiere auf dem Land des Friedens - Folge 1	SNJ	False	False	False	False	False	False	False	DE_DOK_TiereHierZuHause_01_NAE_16zu9.mpg	TiereHierZuHause.jpg
51	IhreGedanken 13 1Mo	00:15:00	MED-TAG	01.06.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Der Weg zu unserem wahren Selbst (13a).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche13Montag_015_NAE2_16zu9.mpg	IhreGedanken.jpg
54	Medikurs1 12	00:40:30	MED	01.06.2026 06:20:00	Urchristlich Meditieren	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger erster Schulungszyklus, Folge 12: Ich sehe in allem die Liebe Gottes.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs1IchSeheInALiebe_012_16zu9.mpg	Medikurs.JPG
