id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	07592	Tiefenatmung	MED	00:31:00	01.06.2026 00:00:00	Méditation « La respiration profonde »	Cette méditation nous aide à prendre du recul face au stress quotidien et à puiser de nouvelles forces. Elle nous apprend à respirer profondément, ce qui a pour effet de détendre toujours plus notre système nerveux et d’éclaircir notre humeur. Une respiration profonde apporte à notre corps une force vitale accrue…		False	False	False	False	False	False	False	Tiefenatmung.jpg
3	35213	Auferstehungslicht	MED	00:38:00	01.06.2026 00:35:00	Le Christ, la lumière de la résurrection…	Réflexion méditative : « Le Christ, la lumière de la résurrection, rayonne dans notre âme »		False	False	False	False	False	False	False	Auferstehungslicht.jpg
8	40411	ImGespräch 10	GR	00:57:30	01.06.2026 01:23:30	« Pour en savoir plus... » (10)	Pour en savoir plus... avec Peter Berthold, ornithologue. Reportage sur le Thème : « Comment sauver la biodiversité ? » 		False	False	False	False	False	False	False	GesprBerthold.jpg
12	45038	UrchristlicherStrom 01	SON	00:53:00	01.06.2026 02:28:00	La parole prophétique… (1)	La parole prophétique dans le courant du christianisme des origines - aujourd'hui et à toutes les époques - et la tentative d'éliminer les Communes des origines, tous ceux qui étaient dans le sillage de Jésus de Nazareth (1ère partie)		False	False	False	False	False	False	False	zz UrlehreJesu.jpg
16	02304	Perlen in uns	MED	00:46:00	01.06.2026 03:28:00	Les perles en nous	« Les perles en nous. Le Royaume de Dieu, notre patrie éternelle » Gabriele nous fait découvrir au cours d’une description très complète ce qu’est notre patrie éternelle, les cieux purs. Elle explique également quel sens a notre vie sur Terre et de quelle manière nous pouvons développer à nouveau « les perles en nous », notre héritage divin, l’être spirituel en nous.		False	False	False	False	False	False	False	PerlenInUns.jpg
19	41585	FGE Rückmeldungen 03	FGE	00:16:00	01.06.2026 04:16:30	Nous lisons... tu veux écouter ? (2)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	FR_FGE_Rueckmeldung01.jpg
21	47488	Pfingsten 2026	SON	01:30:00	01.06.2026 04:34:30	„La Pentecôte, le Dieu qui parle et qui est pour la Vie en toute existence.” 	La Commune fondatrice du Seigneur pour l’édification du Royaume de Paix du Christ de Dieu – Mai 2026		False	False	False	False	False	False	False	FR_Pfingsten2026.jpg
24	32205	Sternstunden 08	MED	00:38:00	01.06.2026 06:10:00	« Moments lumineux avec Gabriele » (08)	Notre corps physique - le microcosme dans le macrocosme.		False	False	False	False	False	False	False	Sternstunden-08.jpg
29	43153	FGE VS Les 21 WorteDesLebens	FGE	00:07:30	01.06.2026 06:51:30	Unis et sois (21)	« Nous sommes les Communautés libres - Unis et sois » Thèmes : Paroles de vie pour la santé de l’âme et du corps & La véritable école, c’est la vie		False	False	False	False	False	False	False	FR_FGE-VS.jpg
31	21051	Medikurs1 12	MED	00:41:00	01.06.2026 07:01:30	Méditer dans l'esprit du christianisme des origines (12)	« Je vois l'amour de Dieu en toute chose. »  Ces méditations du christianisme des origines nous aident à orienter de plus en plus nos sentiments, nos pensées et nos actions sur Dieu, la Vie en nous et en toute existence. 		False	False	False	False	False	False	False	Medikurs.jpg
34	45051	SchuleLeben 36	DWS	00:25:30	01.06.2026 07:48:00	La véritable école, c'est la vie (36)	 « Où sommes-nous avec notre conscience ? » Enseignements donnés par la Sagesse divine.		False	False	False	False	False	False	False	DWS_Allgemein.jpg
39	10913	Knirps 43	GEKK	00:15:30	01.06.2026 08:20:30	Kiri le lutin conteur (43)	Histoire pour enfants : Le renard rusé 		False	False	False	False	False	False	False	Knirps.jpg
41	39317	Herzensgebete	MED	00:13:00	01.06.2026 08:41:00	Des prières venant du cœur nourrissent l'âme	Réflexion méditative : « Des prières venant du cœur nourrissent l'âme. »		False	False	False	False	False	False	False	FR_CH104Herzensgebet.jpg
43	02302	Das Gebet	MED	00:33:00	01.06.2026 09:00:00	La prière. Comment et où prier ?	Réflexion méditative. La prière nous apporte-t-elle quelque chose ? Pour celui qui croit en Dieu, il devrait être intéressant de pouvoir dialoguer avec Lui. Il nous est possible de le faire à chaque instant : lorsque nous sommes en difficulté et que nous nous tournons vers Lui pour Lui demander Son aide ou encore lorsque nous sommes heureux et aimerions Le remercier. Quoi qu’il en soit, c’est notre cœur que nous devrions laisser parler.		False	False	False	False	False	False	False	DasGebet.jpg
45	02305	Vater Unser	MED	00:30:30	01.06.2026 09:37:00	Méditation « Le Notre Père »	La prière du « Notre Père » que Jésus de Nazareth a enseignée nous montre le chemin vers Dieu, le chemin de l’amour pour Dieu et pour le prochain. Dans cette réflexion méditative sur le « Notre Père », accompagnée d’images de nature, Gabriele nous guide vers une compréhension profonde de cette prière universelle qui inclut toutes les formes de vie.		False	False	False	False	False	False	False	Vaterworte.jpg
