id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	43082	SchuleLeben 31	DWS	00:27:30	28.09.2026 00:00:00	The True School Is Life. Teaching Hours from the Divine Wisdom: "The Divine Psychology"   	The Divine Psychology		False	False	False	False	False	False	False	TatGalube.jpg
5	48376	RechtesBetenHaltung	MED	00:21:00	28.09.2026 00:38:00	Praying Correctly Means Assuming the Right Posture	Meditation given by Gabriele, the prohetess and emissary of the Eternal Kingdom on March 4, 2005		False	False	False	False	False	False	False	EN_MED_RechtesBetenHaltung.jpg
9	23740	DasIstMeinWort 10	LES	00:23:00	28.09.2026 01:08:30	"The Return of the Seventy-two"	This Is My Word - Reading Chap. 20 A "The Return of the Seventy-two"		False	False	False	False	False	False	False	DIMW_EN-00B.jpg
13	30582	ImGespräch 5	GR	00:20:00	28.09.2026 01:38:30	In Conversation: Prof. Dr. Mojib Latif Climate Reseracher	In Conversation: Prof. Dr. Mojib Latif Climate Reseracher		False	False	False	False	False	False	False	GersprLatif.jpg
16	40993	Zelt GottHeilt 07 WEB	LES-ZELT	00:28:30	28.09.2026 02:09:00	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 7, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 7, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
19	40794	Zelt GottHeilt 01 WEB	LES-ZELT	00:26:00	28.09.2026 02:43:30	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 1, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 1, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
22	25859	Klassik Seele 42a_13	KONZ1	00:13:00	28.09.2026 03:15:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - J. S. Bach: Allegro from Violin Concerto in E major (BWV 1042), L. Boccherini: Andantino gracioso from Cello Concerto No. 9 in B flat major		False	False	False	False	False	False	False	KlassikSeele.jpg
23	48470	Gemeinde Sept2026	SON	01:50:00	28.09.2026 03:28:30	Original Christian Community Gathering in Altfeld, Germany	The Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God. In September 2026, year 3 of the Messianic Sophianic Era		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
27	01967	TropfenLebens 	MED	00:24:00	28.09.2026 05:29:30	Drops of Life	Meditation - Drops of Life		False	False	False	False	False	False	False	1967_EN_TropfenLebens.jpg
30	09986	IhreGedanken 14 1Mo	GH	00:15:00	28.09.2026 06:00:00	Your Thoughts Are Your Day ﾖ Monday	Your Thoughts Are Your Day 14 Monday		False	False	False	False	False	False	False	Woche08GedankenTag.jpg
32	33555	WoherAngst	MED	00:23:00	28.09.2026 06:17:00	Where Does Our Fear Come From? Given by Gabriele, The Prophetess and Emissary of the Eternal Kingdom	Where Does Our Fear Come From? Given by Gabriele, The Prophetess and Emissary of the Eternal Kingdom		False	False	False	False	False	False	False	WoherAngst.jpg
34	11134	Sternstunden 2	MED	00:30:30	28.09.2026 06:43:30	Freedom, Love and Unity	Highlight Hour 02: Freedom, Love and Unity		False	False	False	False	False	False	False	GuteNacht5.jpg
37	20913	Medikurs1 07	MED	00:21:00	28.09.2026 07:21:30	The Light of God Radiates Throughout Me	Original Christian Meditation I (7): The Light of God Radiates Throughout Me		False	False	False	False	False	False	False	Medikurs.jpg
39	26949	RufGabriele 7 SchleusenGeÃ¶ffnet	SON	00:17:30	28.09.2026 07:44:30	The Sluices are Opened	The Call of Gabriele 07 - The Sluices are Opened		False	False	False	False	False	False	False	Lilie.jpg
42	25863	Klassik Seele 42e_11	KONZ1	00:11:00	28.09.2026 08:08:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - F. Schubert: Ellen’s Third Song		False	False	False	False	False	False	False	KlassikSeele.jpg
44	34526	1KiZ-03 LiebeVater 1KiZ	LIOS	00:11:30	28.09.2026 08:20:00	Liobani: The Love of Our Father.	The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	Liobani1.jpg
46	40611	2KiZ Berggeist 2KiZ	LIOS	00:22:00	28.09.2026 08:33:00	Liobani: The Mountain Spirit.	Liobani: The Mountain Spirit. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LiobaniJugend.jpg
50	48470	Gemeinde Sept2026	SON	01:50:00	28.09.2026 09:00:00	Original Christian Community Gathering in Altfeld, Germany	The Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God. In September 2026, year 3 of the Messianic Sophianic Era		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
54	34093	ChristusErlösung	MED	00:22:30	28.09.2026 11:01:00	Meditation Prayer. Christ Is the Redemption in Us.	Meditation Prayer. Christ Is the Redemption in Us.		False	False	False	False	False	False	False	EN_CH92ChristusErloesung.jpg
57	43083	SchuleLeben 32	DWS	00:19:30	28.09.2026 11:30:00	The True School Is Life. Teaching Hours from the Divine Wisdom: "What Is Grace? Is There Such a Thing as Grace? When Do We Experience This Grace?"   	What Is Grace? Is There Such a Thing as Grace? When Do We Experience This Grace?		False	False	False	False	False	False	False	JesusStatue.jpg
61	48404	HineinfühlenVaterUnser	MED	00:18:00	28.09.2026 12:00:00	Feeling Into the Lord's Prayer	Meditation given by Gabriele, the prohetess and emissary of the Eternal Kingdom on May 6, 2005		False	False	False	False	False	False	False	CH141HineinfuehlenVa.jpg
65	23741	DasIstMeinWort 11	LES	00:18:30	28.09.2026 12:27:30	"The Return of the Seventy-two"	This Is My Word - Reading Chap. 20 B "The Return of the Seventy-two"		False	False	False	False	False	False	False	DIMW_EN-00.jpg
69	35434	ImGespräch 8	GR	00:48:00	28.09.2026 12:53:00	In Conversation: Dr. Pierre Ibisch, Professor of Nature Conservation	In Conversation: Dr. Pierre Ibisch, Professor of Nature Conservation		False	False	False	False	False	False	False	VerweileInDir.jpg
72	40794	Zelt GottHeilt 01 WEB	LES-ZELT	00:26:00	28.09.2026 13:51:30	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 1, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 1, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
75	40795	Zelt GottHeilt 02 WEB	LES-ZELT	00:19:00	28.09.2026 14:23:30	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 2, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 2, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
78	23321	Klassik Seele 41b_12	KONZ1	00:11:30	28.09.2026 14:48:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Adagio and Allegro from the Concerto for Cello and Orchestra No. 2 in D major by Josef Haydn (Sep. 2014)		False	False	False	False	False	False	False	KlassikSeele.jpg
79	09989	IhreGedanken 14 4Do	GH	00:15:00	28.09.2026 15:00:00	Your Thoughts Are Your Day ﾖ Thursday	Your Thoughts Are Your Day 14 Thursday		False	False	False	False	False	False	False	Woche08GedankenTag.jpg
81	05483	Morgenmed. 1	MED	00:12:00	28.09.2026 15:17:30	The Light of the Young Day	Morning Meditation: The Light of the Young Day		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
84	32565	Klassik Seele 53b_11	KONZ1	00:10:30	28.09.2026 15:35:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul -  Isaac Albéniz, Suite Espagnole op.47 I.Granada		False	False	False	False	False	False	False	KlassikSeele.jpg
85	32204	Sternstunden 09	MED	00:46:00	28.09.2026 15:46:00	Highlight Hours with Gabriele. Happiness and Health Come form Within	Highlight Hours with Gabriele. Happiness and Health Come form Within		False	False	False	False	False	False	False	Sternstunden-08.jpg
88	21008	Medikurs1 10	MED	00:40:00	28.09.2026 16:37:30	I Live in Christ, in His Presence	Original Christian Meditation I (10): I Live in Christ, in His Presence		False	False	False	False	False	False	False	Medikurs.jpg
91	35351	2KiZ-02 ErdeLebensschule 2KiZ	LIOS	00:15:00	28.09.2026 17:22:00	Liobani: The Earth - As the School of Life.	Liobani: The Earth - As the School of Life. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LiobaniSchule_EN.jpg
