id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	TropfenLebens	00:24:00	MED	29.06.2026 00:00:00	Tropfen des Lebens	Meditation zur Verinnerlichung für ein bewusstes Leben, von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 22.08.2003.	SNJ	False	False	False	False	False	False	False	DE_MED_CHTropfenLeben_NAE1_16zu9.mpg	TropfenLebens.JPG
5	SterbenLeben 02	00:22:30	LES	29.06.2026 00:30:30	Das Leben und Sterben, um weiterzuleben - Folge 2	Lesereihe unter dem Motto: Jetzt aber ist genug! Jeder stirbt für sich allein - wie? Heute die 2. Folge aus dem Buch "Das Leben und Sterben, um weiterzuleben"	SNJ	False	False	False	False	False	False	False	DE_LES_SterbenLebenUSterben02_16zu9.mpg	SterbenSerie.jpg
13	InnereAndacht 11 A	00:57:30	MED	29.06.2026 01:00:00	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 11: Alles ist in dir. Das Leben ist in dir, und du erfüllst es aus dir heraus.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_11_NeuAltErsetzen_16zu9.mpg	InnereAndacht.jpg
20	FGE Rückmeldungen 08	00:16:30	GR-ALLG	29.06.2026 02:05:00	Wir lesen... hörst du zu? Mitfühlen, miterleben... Junge Leute auf dem Weg zu Christus	Rückmeldungen von jungen Menschen aus aller Welt auf dem Weg zu Christus	SNJ	False	False	False	False	False	False	False	DE_FGE_RueckmeldungJugend_08_16zu9.mpg	FGE Rückmeldungen 1.jpg
29	UrchristlicherStrom 03 A	01:06:30	GR-ALLG	29.06.2026 02:30:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 3	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_03_16zu9.mpg	UrchristlicherStrom.jpg
34	Sternstunden 12 A	00:27:00	MED	29.06.2026 03:45:00	Gebet für die Mutter Erde, für alle Lebensformen - für die Einheit	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 29.11.2002.	SNJ	False	False	False	False	False	False	False	DE_MED_SternGebetErde_012_16zu9.mpg	Sternstunden.jpg
42	Pfingsten26	01:30:30	GR-ALLG	29.06.2026 04:20:00	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
47	IhreGedanken 07 1Mo	00:11:00	MED-TAG	29.06.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Ein neuer Tag mit Christus heißt, den Tag mit IHM zu beginnen. ER möchte Sie glücklich machen. 	SNJ	False	False	False	False	False	False	False	DE_GH_Woche07Montag_057_16zu9.mpg	IhreGedanken.jpg
55	Medikurs2 04	00:32:00	MED	29.06.2026 06:20:00	Urchristlich Meditieren II	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Folge 4: Aus dem Bewusstseinszentrum der Geduld strömt mir die Kraft des Vaters zu.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2AusDemBewuss_004_16zu9.mpg	Medikurs.JPG
59	Sternstunden 01 UT A	00:25:00	MED	29.06.2026 07:00:30	Liebe ist der Gesundbrunnen	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 25.10.2002. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_SternLiebeIstGesu_01_UT.mpg	Sternstunden.jpg
66	IhreGedanken 07 1Mo	00:11:00	MED-TAG	29.06.2026 07:40:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Ein neuer Tag mit Christus heißt, den Tag mit IHM zu beginnen. ER möchte Sie glücklich machen. 	SNJ	False	False	False	False	False	False	False	DE_GH_Woche07Montag_057_16zu9.mpg	IhreGedanken.jpg
73	SchuleLeben 12 A	00:27:00	GR-LEB	29.06.2026 08:00:00	Die wahre Schule ist das Leben	Lehrstunden aus der göttlichen Weisheit - heute mit dem Thema: Wir lernen Fokussieren	SNJ	False	False	False	False	False	False	False	DE_DWS_12Fokussieren_16zu9.mpg	SchuleLeben 02.jpg
80	SpürtHineinLeben UT	00:18:00	MED	29.06.2026 08:35:00	Spürt hinein in das Leben	Gebetsmeditation, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 24.12.2012. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_SpuertHineinLeben_UT_NAE2_16zu9.mpg	Aphorismen.jpg
85	Männerwelt 2 A	01:13:00	LILIE	29.06.2026 09:00:30	Die Männerwelt - gestern und heute (2)	Das Lilienzeitalter, das messianische, sophianische Zeitalter. Geistig-göttliche Lehren der Prophetin und Botschafterin des Ewigen Reiches Gabriele zum Thema: "Die drei Eigenschaften des Vater-Mutter-Gottes und die Kapitulation des Satanisten" Gegeben im Juli 2019	SNJ	False	False	False	False	False	False	False	DE_LILIE_Maennerwelt_02_16zu9.mpg	Maennerwelt.jpg
89	BetenEinheit	00:34:30	MED	29.06.2026 10:20:00	Beten in der Einheit - für die Einheit	Gebetsmeditation, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 09.01.2004. 	SNJ	False	False	False	False	False	False	False	DE_MED_CH72BetenEinheit_16zu9.mpg	BetenEinheit.jpg
