id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	24393	Medikurs2 05	MED	00:35:30	09.02.2026 00:00:00	Original Christian Meditation: I Affirm the Powers of the Almighty in His Attribute of Patience	Original Christian Meditation: I Affirm the Powers of the Almighty in His Attribute of Patience		False	False	False	False	False	False	False	Organansprache.jpg
3	19876	IhreGedanken 10 1Mo	GH	00:15:00	09.02.2026 00:38:30	Thoughts for the Day - Week 10 - Monday	Thoughts for the Day - Week 10 - Monday		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
7	28672	InnereAndacht 06	MED	00:53:30	09.02.2026 01:00:00	Inner Devotional 6 - The Inner Path Helps Us Immerse in Our Divine Heritage	Inner Devotional 6 - The Inner Path Helps Us Immerse in Our Divine Heritage		False	False	False	False	False	False	False	InnereAndacht_EN_Neu.jpg
10	35755	SchuleLeben 12	DWS	00:27:00	09.02.2026 02:00:00	We Learn to Focus 	The True School Is Life. Teaching Hours from the Divine Wisdom: "We Learn to Focus"   		False	False	False	False	False	False	False	Blume_Fokusieren.jpg
13	14740	Vaterworte	MED	00:24:00	09.02.2026 02:35:00	Meditation - Father-Words for You, Too	Meditation - Father-Words for You, Too		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
19	23934	DasIstMeinWort 17	LES	00:16:30	09.02.2026 03:04:30	"Jesus Condemns the Scribes an Pharisees as Hypocrites"	This Is My Word - Reading Chap. 60 "Jesus Condemns the Scribes an Pharisees as Hypocrites"		False	False	False	False	False	False	False	DIMW_EN-00.jpg
22	32032	FindePositiveNÃ¤chsten	MED	00:26:30	09.02.2026 03:25:30	Find and Affirm the Positive in your Neighbor	Find and Affirm the Positive in your Neighbor		False	False	False	False	False	False	False	FindePositiveImNächsten.jpg
31	33675	Bergpredigt 01	LES	00:22:00	09.02.2026 04:00:00	The Sermon on the Mount of Jesus of Nazareth. Part 1	The Sermon on the Mount of Jesus of Nazareth. Part 1		False	False	False	False	False	False	False	Berg_EN-00.jpg
34	03608	ChristusErfahren	MED	00:26:00	09.02.2026 04:27:30	Experience Christ	Meditation - Experience Christ		False	False	False	False	False	False	False	3608_EN_ChristusErfahren.jpg
38	03369	Abendmed. 04 Wi	MED	00:15:00	09.02.2026 05:00:00	A Prayer to Become Still	Meditation - Evening Meditation:A Prayer to Become Still		False	False	False	False	False	False	False	3369_EN_Abendmeditation4.jpg
41	02299	Vater Unser	MED	00:30:30	09.02.2026 05:20:30	The Lord's Prayer	The Lord's Prayer		False	False	False	False	False	False	False	2299_EN_VaterUnser.jpg
45	34816	2KiZ-02 KiZ-02TüchtigerMensch 2KiZ	LIOS	00:17:00	09.02.2026 06:01:00	Liobani: Become a Capable and Useful Person.	Liobani: Become a Capable and Useful Person. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	Bodenleben.jpg
47	40222	Feuergeist 2KiZ 	LIOS	00:10:30	09.02.2026 06:18:30	Liobani: The Fire Spirits.	Liobani: The Fire Spirits. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	fire-123784_1280.jpg
49	43504	AuflösungFormen 2	SON	00:52:30	09.02.2026 06:30:00	 Part 2. The Preparations for the Dissolution of All Condensed Forms and the Return of the Christ of God.	Part 2: The Meaning of the Redeemer-Deed of the Christ of God and the end of the Fall		False	False	False	False	False	False	False	EN_Aufloesung.jpg
52	30832	BetenMitfühlen	MED	00:45:00	09.02.2026 07:33:30	Prayer Meditation. To Pray Means to Empathize and Bear Responsibility	Prayer Meditation. To Pray Means to Empathize and Bear Responsibility		False	False	False	False	False	False	False	BetenMitfuehlen.jpg
56	24393	Medikurs2 05	MED	00:35:30	09.02.2026 08:30:00	Original Christian Meditation: I Affirm the Powers of the Almighty in His Attribute of Patience	Original Christian Meditation: I Affirm the Powers of the Almighty in His Attribute of Patience		False	False	False	False	False	False	False	Organansprache.jpg
58	19876	IhreGedanken 10 1Mo	GH	00:15:00	09.02.2026 09:08:30	Thoughts for the Day - Week 10 - Monday	Thoughts for the Day - Week 10 - Monday		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
63	34533	2KiZ-02 WasDuDeinemNa	LIOS	00:13:00	09.02.2026 09:31:00	Liobani: Whatever You Do to Your Neighbor, You Do to Yourself. 	Liobani: Whatever You Do to Your Neighbor, You Do to Yourself. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LIOS_KIZ.jpg
65	10263	Liobani 4	LIOS	00:14:00	09.02.2026 09:45:00	Liobani for Children - Guardian Beings and Nature Spirits  	Liobani for Children - Guardian Beings and Nature Spirits  		False	False	False	False	False	False	False	Liobani.jpg
67	08558	Tierliebe Jesu	PAL	00:41:00	09.02.2026 10:00:00	The Hidden Love of Jesus for the Animals	Palm Room Lecture: The Hidden Love of Jesus for the Animals		False	False	False	False	False	False	False	TierliebeJesu.jpg
76	43083	SchuleLeben 32	DWS	00:19:30	09.02.2026 10:49:30	The True School Is Life. Teaching Hours from the Divine Wisdom: "What Is Grace? Is There Such a Thing as Grace? When Do We Experience This Grace?"   	What Is Grace? Is There Such a Thing as Grace? When Do We Experience This Grace?		False	False	False	False	False	False	False	JesusStatue.jpg
85	32240	DasLilienzeitalter 02 HoheZeit	FGE	00:50:30	09.02.2026 11:16:00	The Age of the Lily: The High Time - After the Time given by Gabriele, the Prophetess and Emissary of God in July 2019, Part 2	The Age of the Lily: The High Time - After the Time given by Gabriele, the Prophetess and Emissary of God in July 2019, Part 2		False	False	False	False	False	False	False	Lilie2.jpg
89	02298	Perlen in uns	MED	00:46:00	09.02.2026 12:20:30	The Pearls In Us  - The Kingdom of God -  Our Eternal Homeland	Meditation - The Pearls In Us  - The Kingdom of God -  Our Eternal Homeland		False	False	False	False	False	False	False	PerlenInUns.jpg
92	25600	ForumGes 01	NEWS-FORUM	00:33:30	09.02.2026 13:14:00	The Influence of Heavy Metals on the Development of the Nervous System	Forum Health: The Influence of Heavy Metals on the Development of the Nervous System		False	False	False	False	False	False	False	SeaTheTruth.jpg
98	35141	3KiZ-03 TagFreund	LIOS	00:17:30	09.02.2026 14:01:00	Liobani: The Day, Your Friend - the Energy of the Day. 	The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	LiobaniSchule_EN.jpg
100	09962	RabeRufri TB	GEKK	00:14:00	09.02.2026 14:20:30	The Little Raven Rufri	Children's Stories - The Little Raven Rufri		False	False	False	False	False	False	False	RabeRufri.jpg
104	22614	LebenFüchsen	FILM	00:18:00	09.02.2026 14:39:30	Documentary: More than Friends: A Life Among the Foxes	Documentary: More than Friends: A Life Among the Foxes		False	False	False	False	False	False	False	LebenFuechsen.jpg
108	40324	SchuleLeben 27	DWS	00:28:00	09.02.2026 15:08:30	The True School Is Life. Teaching Hours from the Divine Wisdom: "The Love for God and Neighbor Leads to the Unity Consciousness"   	The Love for God and Neighbor Leads to the Unity Consciousness   		False	False	False	False	False	False	False	DieWahreSchule2.jpg
112	39759	AllesKommunikation2 WEB	LES	01:05:00	09.02.2026 15:41:30	Everything is communication	The Messianic, sophianic Age. Everything is communication. Spiritual-Divine Teachings by Gabriele, the Prophetess and Emissary of God, given in March 2019		False	False	False	False	False	False	False	AllesKommunikation2.jpg
115	41268	DerGuteHirte	MED	00:37:00	09.02.2026 16:58:30	Meditation. The Good Shepherd, the Spirit of the Christ of God, in Every Soul	Meditation. The Good Shepherd, the Spirit of the Christ of God, in Every Soul		False	False	False	False	False	False	False	HirteUndSchafen2.jpg
118	09570	InnererArzt 5	MED	00:41:00	09.02.2026 17:40:00	Self-Analysis Guides Us to Ourselves (5)	Meditation-The Inner Physician and Healer - Self-Analysis Guides Us to Ourselves (5)		False	False	False	False	False	False	False	sonnenstimmung.jpg
121	40991	Zelt GottHeilt 05 WEB	LES-ZELT	00:27:00	09.02.2026 18:27:30	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 5, by Gabriele	A reading from the Ark of the Covenant of the Free Spirit, in the Tent o God: "God Heals", part 5, by Gabriele		False	False	False	False	False	False	False	GottHeilt.jpg
131	40567	Reinkarnation 01	LES	00:26:30	09.02.2026 19:08:00	Reincarnation. Life's Gift of Grace. 	Reincarnation. Life's Gift of Grace. Part 1		False	False	False	False	False	False	False	EN_Reinkarnation.jpg
