id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
2	36885	10 Gebote 1	LES	00:29:00	03.08.2026 00:01:00	I Dieci Comandamenti di Dio - spiegati con le parole dell'epoca odierna. Prima parte 	I Dieci Comandamenti di Dio - spiegati con le parole dell'epoca odierna. Prima parte 	Ohne block	False	False	False	False	False	False	False	10Gebote.jpg
4	36091	MitChristusBeten	MED	00:19:00	03.08.2026 00:32:30	Pregare con Cristo	Data da Gabriele, la profetessa e messaggera del Regno Eterno	Ohne block	False	False	False	False	False	False	False	CH60MitChristusBeten.jpg
6	47971	GemeindeFels Juli2026	SON	01:20:00	03.08.2026 00:54:30	Incontro nello spirito del Cristianesimo Originario attorno alla fontana della Roccia del Cristo, nel luglio 2026, nell'anno 3 dell'epoca messianica e sophianica 	Incontro nello spirito del Cristianesimo Originario attorno alla fontana della Roccia del Cristo, nel luglio 2026, nell'anno 3 dell'epoca messianica e sophianica 	Ohne block	False	False	False	False	False	False	False	GemeindeFelsJul2.jpg
10	08208	Zuversicht 1	MED	00:11:00	03.08.2026 02:21:30	Meditazione sulla fiducia (1)	Meditazione sulla fiducia (1)	Ohne block	False	False	False	False	False	False	False	BabyMutterHände.jpg
11	29128	Gemeinschaften 08	FGE	00:23:30	03.08.2026 02:32:30	Le comunità libere sotto il segno del Giglio - Come possiamo esaminare a fondo il mondo dei nostri programmi?	Le comunità libere sotto il segno del Giglio - Come possiamo esaminare a fondo il mondo dei nostri programmi?	Ohne block	False	False	False	False	False	False	False	Lilie.jpg
13	36393	SpürtHineinLeben	MED	00:18:00	03.08.2026 02:59:30	Meditazione con preghiera. Percepite nel profondo della vita	Percepite nel profondo della vita, data da Gabriele	Ohne block	False	False	False	False	False	False	False	MedSpuertHinein.jpg
16	36213	SchuleLeben 18	DWS	00:49:00	03.08.2026 03:24:00	La vera scuola è la vita. Insegnamenti dati dalla Sapienza divina	Prenditi la libertà. Diventa libero - sii libero!	Ohne block	False	False	False	False	False	False	False	DWS_IT-09.jpg
19	26952	RufGabriele 5 KommetZuMir	SON	00:08:00	03.08.2026 04:17:30	La chiamata di Gabriele:  Venite a me (5)	La chiamata di Gabriele:  Venite a me (5)	Ohne block	False	False	False	False	False	False	False	Lilie.jpg
26	42212	FGE VS Les 11 Vaterworte	FGE	00:07:00	03.08.2026 04:32:00	Siamo le Comunità Libere - collega e sii (11)	Parole del Padre rivolte anche a te	Ohne block	False	False	False	False	False	False	False	IT_FGE-VS.jpg
27	04560	Gabe Selbsthilfe	MED	00:23:00	03.08.2026 04:39:00	Meditazione - Dono di grazia per riconoscere se stessi	Meditazione - Dono di grazia per riconoscere se stessi	Ohne block	False	False	False	False	False	False	False	GabeSelbsthilfe.jpg
30	24743	VielVielLeben 4	LES	00:15:30	03.08.2026 05:07:30	Trovare se stessi. Tanta, tanta vita:  Siamo solo ospiti su questa terra. "Struttare l'avanzare dell'età per diventare ricco interiormente."  Parte 4	Trovare se stessi. Tanta, tanta vita:  Siamo solo ospiti su questa terra. "Struttare l'avanzare dell'età per diventare ricco interiormente."  Parte 4	Ohne block	False	False	False	False	False	False	False	VielVielLeben-IT_00B.jpg
32	45214	UrchristlicherStrom 02	SON	00:54:30	03.08.2026 05:26:00	La parola profetica nella corrente del Cristianesimo Originario  - oggi e in tutti i tempi - e il tentativo di eliminare le Comunità Originarie, i seguaci di Gesù di Narareth. Seconda parte	La parola profetica nella corrente del Cristianesimo Originario  - oggi e in tutti i tempi - e il tentativo di eliminare le Comunità Originarie, i seguaci di Gesù di Narareth. Seconda parte	Ohne block	False	False	False	False	False	False	False	IT_UrchristlicheStrommKarte.jpg
35	47438	TiereHierZuHause 02	DOK	00:21:00	03.08.2026 06:25:30	"Qui siamo a casa" - gli animali sulla terra della pace. Parte 2	"Qui siamo a casa" - gli animali sulla terra della pace. Parte 2	Ohne block	False	False	False	False	False	False	False	IT_TiereZuhause_bearb.jpg
