id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	Sternstunden 02 UT A	00:29:00	MED	13.07.2026 00:00:00	Gott ist Freiheit, Liebe und Einheit	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 01.11.2002. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_Stern_02_FreiheitLiebe_UT.mpg	Sternstunden.jpg
5	Häuptling Seattle	00:20:00	LES	13.07.2026 00:35:00	Die Rede des Häuptlings Seattle	Lesung seiner überlieferten Rede an den Präsidenten der USA	SNJ	False	False	False	False	False	False	False	DE_LES_HaeuptlingSeattle_16zu9.mpg	HäuptlingSeattle.jpg
10	InnereAndacht 13 A	00:56:00	MED	13.07.2026 01:00:30	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 13: Sei still, und vertraue dich in jedem Augenblick Gott an.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_13_16zu9.mpg	InnereAndacht.jpg
19	DasLilienZA GottIU 1 NachPauseTeil2 	00:57:30	LES	13.07.2026 02:15:00	Das Lilienzeitalter - Gott in uns und wir in Gott	Das Lilienzeitalter - die hohe Zeit nach der Zeit. Gott in uns und wir in Gott. Geistig-göttliche Lehren von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, gegeben im April 2020. Teil 1	SNJ	False	False	False	False	False	False	False	DE_LES_ZeltLilieGottInUns_T1_NachPause_16zu9.mpg	DasLilienzeitalterGottIU.jpg
22	DasLilienZA GottIU 2	00:54:00	LES	13.07.2026 03:15:00	Das Lilienzeitalter - Gott in uns und wir in Gott	Das Lilienzeitalter - die hohe Zeit nach der Zeit. Gott in uns und wir in Gott. Geistig-göttliche Lehren von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, gegeben im April 2020. Teil 2	SNJ	False	False	False	False	False	False	False	DE_LES_ZeltLilieGottInUns_T2_NAE_NEU_1.mpg	DasLilienzeitalterGottIU.jpg
29	Großinquisitor 1	00:18:30	LES	13.07.2026 04:35:00	Der Großinquisitor - Teil 1	Lesung einer Erzählung aus dem Roman "Die Brüder Karamasow" von Fjodor M. Dostojewski. Teil 1	SNJ	False	False	False	False	False	False	False	DE_LES_DerGrossinquisitor_01_16zu9.mpg	Großinquisitor.jpg
31	Großinquisitor 2	00:23:30	LES	13.07.2026 04:55:00	Der Großinquisitor - Teil 2	Lesung einer Erzählung aus dem Roman "Die Brüder Karamasow" von Fjodor M. Dostojewski. Teil 2	SNJ	False	False	False	False	False	False	False	DE_LES_DerGroßinquisitor_02_16zu9.mpg	Großinquisitor.jpg
33	Großinquisitor 3	00:33:30	LES	13.07.2026 05:20:00	Der Großinquisitor - Teil 3	Lesung einer Erzählung aus dem Roman "Die Brüder Karamasow" von Fjodor M. Dostojewski. Teil 3	SNJ	False	False	False	False	False	False	False	DE_LES_DerGroßinquisitor_03_16zu9.mpg	Großinquisitor.jpg
39	IhreGedanken 09 1Mo	00:12:30	MED-TAG	13.07.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Meistern wir die Situationen unseres Tages bewusst, so werden wir still (9a).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche09Montag_001_16zu9.mpg	IhreGedanken.jpg
47	Medikurs2 06	00:51:00	MED	13.07.2026 06:20:00	Urchristlich Meditieren II	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Folge 6: In der vierten Bewusstwerdungskraft brennt das Christus-Erlöser-Licht.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2InDerVierten_006_16zu9.mpg	Medikurs.JPG
