id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1	Tiefenatmung UT	00:31:00	MED	17.08.2026 00:00:00	Tiefenatmung	Meditation zur Verinnerlichung für ein bewusstes Leben, von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_Tiefenatmung_UT.mpg	TiefenatmungNEU.jpg
4	Häuptling Seattle	00:20:00	LES	17.08.2026 00:35:00	Die Rede des Häuptlings Seattle	Lesung seiner überlieferten Rede an den Präsidenten der USA	SNJ	False	False	False	False	False	False	False	DE_LES_HaeuptlingSeattle_16zu9.mpg	HäuptlingSeattle.jpg
8	InnereAndacht 18 A	01:00:00	MED	17.08.2026 01:00:00	Innere Andacht	In allem ist immer das Ganze – auch im Kleinsten. Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 18	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_18_NeuAltErsetzen2_NEU_16zu9.mpg	InnereAndacht.jpg
12	FGE VerbindeSei 19 ABB	00:06:30	GR-ALLG	17.08.2026 02:05:00	Die wahre Schule ist das Leben & Gott in mir	Kurzsendung unter dem Motto "Wir sind die Freien Gemeinschaften – verbinde und sei" (19)	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_19DieWahreSchule_16zu9.mpg	FGE VerbindeSei.jpg
15	GemeindeWeinAug26	01:41:30	GR-ALLG	17.08.2026 02:15:00	Urchristliches Gemeindetreffen am Weinberg auf dem Christus-Jesaja-Land	im August 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeWeinAug26__2607s09v1ogDE.mpg	GemeindeWeinAug26.jpg
17	Aphorismen	00:14:00	MED	17.08.2026 04:00:30	Finden Sie zu Ihrem inneren Freund	Meditation mit Aphorismen und Lebenshilfen aus der Sammlung "Die Perlenfischerin".	SNJ	False	False	False	False	False	False	False	DE_MED_AporPerlenNeutral_NeuAltErsetzen_16zu9.mpg	Aphorismen.jpg
23	Landwirtschaft	00:32:30	GR-ALLG	17.08.2026 04:20:00	Die neue Landwirtschaft	Gesprächsrunde mit dem Thema "Die neue Landwirtschaft im Zeichen des messianischen, sophianischen Jesaja-Landes im Tatwerk der Gottes- und Nächstenliebe", aus dem Füllhorn der göttlichen Weisheit, gegeben im Februar 2022	SNJ	False	False	False	False	False	False	False	DE_GR-SON_Landwirtschaft_16zu9.mpg	Landwirtschaft.jpg
30	AuflösungFormen 3 A	00:53:00	LES	17.08.2026 05:00:00	Die Vorbereitungen zur Auflösung aller verdichteten Formen und die Wiederkunft des Christus Gottes	Lesung einer Offenbarung des Fürsten der göttlichen Weisheit, gegeben durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele im Jahr 1980. Teil 3	SNJ	False	False	False	False	False	False	False	DE_SON_AufloesungFormen_03_16zu9.mpg	AuflösungFormen.jpg
35	IhreGedanken 14 1Mo	00:15:00	MED-TAG	17.08.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Der Tag liegt in unserer Hand. Meditation am Morgen für einen guten Tag, von Gabriele	SNJ	False	False	False	False	False	False	False	DE_GH_Woche14Montag_001_16zu9.mpg	IhreGedanken.jpg
40	Medikurs2 11	00:28:00	MED	17.08.2026 06:20:00	Urchristlich Meditieren II	Im Allerheiligsten werde ich von Gott bewusst berührt. Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger zweiter Schulungszyklus, Teil 11 von 12	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs2ImAllerheiligsten_011_16zu9.mpg	Medikurs.JPG
