id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	41857	GottGegwLicht NEU	MED	00:25:30	17.08.2026 00:00:00	« Dieu est Lumière présente »	Méditation : « Dieu est Lumière présente »		False	False	False	False	False	False	False	CH60MitChristusBeten.jpg
3	35213	Auferstehungslicht	MED	00:38:00	17.08.2026 00:29:30	Le Christ, la lumière de la résurrection…	Réflexion méditative : « Le Christ, la lumière de la résurrection, rayonne dans notre âme »		False	False	False	False	False	False	False	Auferstehungslicht.jpg
8	02449	ProphStimme	SNJ-SN	00:30:00	17.08.2026 01:16:30	La voix du prophète pour les animaux	Un plaidoyer pour les animaux		False	False	False	False	False	False	False	ReportageLeb-11.jpg
10	45206	TiereHierZuHause 01	DOK	00:14:30	17.08.2026 01:48:30	« Ici, nous sommes chez nous ! » (1)	Les animaux sur la Terre de la paix 		False	False	False	False	False	False	False	FR_DOK_TiereHierZuhause_bearb.jpg
13	43210	FGE Rückmeldungen 05	FGE	00:17:30	17.08.2026 02:05:30	Nous lisons... tu veux écouter ? (5)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	TaubeMitBrief.jpg
17	47907	LebenDesSommers	MED	00:23:30	17.08.2026 02:30:30	La Vie de l'été, la maturité	Réflexion méditative : La Vie de l'été, la maturité - la Vie en nous		False	False	False	False	False	False	False	FR_MED_LebenDesSommers.jpg
19	42207	FGE VS Les 12 SieSindNiAllein2	FGE	00:06:00	17.08.2026 02:57:00	Unis et sois (12)	« Nous sommes les Communautés libres - Unis et sois » Thèmes : Vous n’êtes pas seul & Le message de l’Infini		False	False	False	False	False	False	False	FR_FGE-VS.jpg
22	48113	GemeindeWein Aug2026	SON	01:41:30	17.08.2026 03:06:00	Rencontre de la Commune du christianisme des origines dans le vignoble de la Terre du Christ et d'Isaïe, en août 2026, l'an 3 de l'Ère messianique et sophianique	Rencontre de la Commune du christianisme des origines dans le vignoble de la Terre du Christ et d'Isaïe, en août 2026, l'an 3 de l'Ère messianique et sophianique		False	False	False	False	False	False	False	Trauben.jpg
25	40957	Tatglaube	MED	00:37:30	17.08.2026 04:56:30	Méditation de guérison	« La foi active » 		False	False	False	False	False	False	False	Tatglaube3.jpg
27	44701	FGE Rückmeldungen 07	FGE	00:17:30	17.08.2026 05:39:30	Nous lisons... tu veux écouter ? (7)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	FR_FGE_Rueckmeldung01.jpg
29	42713	UnsereHeimat	MED	00:33:30	17.08.2026 06:00:30	« Notre Patrie dans l'Existence pure »	Méditation : Notre Patrie dans l'Existence pure		False	False	False	False	False	False	False	FRUnsereHeimat.jpg
32	29083	IhreGedanken 09 1Mo	GH	00:12:30	17.08.2026 06:40:30	Pensées pour la journée, semaine 9  	Semaine 9 : Lundi. Des aides pour la journée données par Gabriele.		False	False	False	False	False	False	False	Woche09GedankenTag.jpg
34	20960	Medikurs1 11	MED	00:35:00	17.08.2026 06:55:30	Méditer dans l'esprit du christianisme des origines (11)	« Je suis le bâtisseur et l’artisan de mon destin. » Ces méditations du christianisme des origines nous aident à orienter de plus en plus nos sentiments, nos pensées et nos actions sur Dieu, la Vie en nous et en toute existence. 		False	False	False	False	False	False	False	Medikurs.jpg
37	41654	FGE VerbindeSei 02	FGE	00:10:00	17.08.2026 07:36:00	Unis et sois (02)	« Nous sommes les Communautés libres - Unis et sois » Thème : Sa Parole - Présence éternelle.		False	False	False	False	False	False	False	FR_FGE-VS.jpg
41	07883	Gottes Wort	OFF	00:05:30	17.08.2026 07:50:30	« La parole de Dieu pour l'humanité »	Révélation		False	False	False	False	False	False	False	DasEwigeWort.jpg
44	29083	IhreGedanken 09 1Mo	GH	00:12:30	17.08.2026 07:57:30	Pensées pour la journée, semaine 9  	Semaine 9 : Lundi. Des aides pour la journée données par Gabriele.		False	False	False	False	False	False	False	Woche09GedankenTag.jpg
46	40103	Erdgeist 2KiZ	LIOS	00:20:30	17.08.2026 08:11:00	Série « LIOBANI pour les petits et les grands »	« Les esprits de la terre. » L’école pour la Nouvelle Jérusalem, pour une autre époque – sous le signe du Christ de Dieu, de l’amour pour Dieu et pour le prochain.  		False	False	False	False	False	False	False	LIOBANI_00.jpg
48	36180	Handschreiben 02	GEKK	00:23:00	17.08.2026 08:34:30	L'école Liobani	Nous apprenons à écrire à la main. Aujourd'hui : B-a-u-m (Émission pour enfants) 		False	False	False	False	False	False	False	FR_Handschreiben2.jpg
51	08331	JederAtemzug	MED	00:30:00	17.08.2026 09:00:30	« Chaque respiration est la présence de Dieu »	Méditation. Si nous respirons consciemment, nous ressentons que Dieu respire à travers nous, car Dieu est la Vie…		False	False	False	False	False	False	False	JederAtemzug.jpg
53	35552	BaueDieBrücke NEU 	MED	00:31:00	17.08.2026 09:34:30	« Construis un pont vers le Christ » 	Méditation : « Construis un pont vers le Christ » 		False	False	False	False	False	False	False	BauenBruecke.jpg
58	45378	StummeBitten	LES	00:10:00	17.08.2026 10:14:30	« Suppliques muettes »	Une lecture de Manfred Kyber		False	False	False	False	False	False	False	FR_StummeBitte.jpg
60	37869	LandBlühstreifen	DOK	00:17:00	17.08.2026 10:26:30	Série « Une nouvelle agriculture... »	« Une nouvelle agriculture pour la Nouvelle Ère » Documentaire sur le thème : Des champs en fleur, foisonnant de vie !  		False	False	False	False	False	False	False	LandBluehenStreifen.jpg
63	43211	FGE Rückmeldungen 06	FGE	00:20:00	17.08.2026 10:46:00	Nous lisons... tu veux écouter ? (6)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	FR_FGE_Rueckmeldungen06.jpg
67	33458	LernenHineinzufühlen	MED	00:28:00	17.08.2026 11:13:30	« Apprenons à ressentir dans notre prochain » 	Méditation « Apprenons à ressentir dans notre prochain » 		False	False	False	False	False	False	False	LernenHineinfühlen.jpg
69	42208	FGE VS Les 13 LebeAugenblick	FGE	00:07:00	17.08.2026 11:44:30	Unis et sois (13)	« Nous sommes les Communautés libres - Unis et sois » Thèmes : Vis l'instant – et tu te vois et te connais & « Ne baisse pas les bras ! Persévère ! » 		False	False	False	False	False	False	False	FR_FGE-VS.jpg
