id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	41401	FGE BerichtWeltweit	FGE	00:46:00	25.05.2026 00:00:00	Les Communautés libres sous le signe du Lys 	Le christianisme des origines dans le monde entier (1ère partie). L'enseignement des chrétiens des origines dans l'Ère messianique et sophianique : Dieu en nous et nous en Dieu (1ère partie)		False	False	False	False	False	False	False	FR_BerichtWeltweit.jpg
4	33652	JugendProphet 02	LES	00:22:00	25.05.2026 00:52:00	Le  jeune et le prophète. 2ème partie	Le  jeune et le prophète. 2ème partie		False	False	False	False	False	False	False	FR_JugendProphet_Bearb.jpg
9	32533	ImGespräch 6	GR	00:50:00	25.05.2026 01:24:30	« Pour en savoir plus... »	Pour en savoir plus... avec Peter Berthold, ornithologue (reportage)		False	False	False	False	False	False	False	GesprBerthold.jpg
13	28803	Katharer	GR	00:43:30	25.05.2026 02:23:30	Sur les traces des Cathares	Leur foi et leur vie. Les Cathares, victimes des persécutions de l'Église		False	False	False	False	False	False	False	FR_SpuerenSucheKatharer.jpg
17	09500	LassNichtLos	MED	01:00:00	25.05.2026 03:14:00	Méditation : « Ne baisse pas les bras, persévère ! » 	« Ne baisse pas les bras, persévère ! » 		False	False	False	False	False	False	False	LassDichFuehren.jpg
20	41585	FGE Rückmeldungen 03	FGE	00:16:00	25.05.2026 04:16:30	Nous lisons... tu veux écouter ? (2ème partie)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	FR_FGE_Rueckmeldung01.jpg
22	47455	GemeindeSlo Mai2026	SON	01:22:00	25.05.2026 04:34:30	Mes brebis connaissent Ma voix	Rencontre de tous les chercheurs de Dieu dans le Bassin collecteur en Slovénie, relié par la technique à la Commune fondatrice du Seigneur pour l’édification du Royaume de paix du Christ de Dieu, en mai 2026.		False	False	False	False	False	False	False	FR_GemeindeSlowenien.jpg
27	29035	Sternstunden 07	MED	00:41:30	25.05.2026 06:05:30	« Moments lumineux avec Gabriele » (07)	Cheminer vers l'intérieur, vers la source de l'amour et de la force éternels		False	False	False	False	False	False	False	Sternstunden-08.jpg
32	43153	FGE VS Les 21 WorteDesLebens	FGE	00:07:30	25.05.2026 06:50:30	Nous sommes les Communautés libres - Unis et sois	Thèmes : Paroles de vie pour la santé de l’âme et du corps & La véritable école, c’est la vie		False	False	False	False	False	False	False	FR_FGE-VS.jpg
34	20960	Medikurs1 11	MED	00:35:00	25.05.2026 07:00:30	Méditer dans l'esprit du christianisme des origines (11ème méditation)	Je suis le bâtisseur et l’artisan de mon destin		False	False	False	False	False	False	False	Medikurs.jpg
38	45339	Christus Nov25	OFF	00:22:30	25.05.2026 07:41:30	Venez ici, vous, les peuples de cette Terre	Le 8 novembre 2025, l'an 2 de l'Ère messianique et sophianique		False	False	False	False	False	False	False	ChristusAbbildUndTische.jpg
42	11929	StierLiebevoll TB	GEKK	00:11:30	25.05.2026 08:10:30	« Le Taureau Tout'Amour »	Dessin animé pour enfants		False	False	False	False	False	False	False	StierLiebevoll.jpg
44	41382	LiebtUntereinander	MED	00:28:00	25.05.2026 08:27:00	Méditation : « Aimez-vous les uns les autres et aimez toutes les créatures de Dieu » 	« Aimez-vous les uns les autres et aimez toutes les créatures de Dieu » 		False	False	False	False	False	False	False	FR_CH48LiebtUntereinander.jpg
46	07592	Tiefenatmung	MED	00:31:00	25.05.2026 09:00:00	Méditation : La respiration profonde	Cette méditation nous aide à prendre du recul face au stress quotidien et à puiser de nouvelles forces. Elle nous apprend à respirer profondément, ce qui a pour effet de détendre toujours plus notre système nerveux et d’éclaircir notre humeur. Une respiration profonde apporte à notre corps une force vitale accrue…		False	False	False	False	False	False	False	Tiefenatmung.jpg
48	35213	Auferstehungslicht	MED	00:38:00	25.05.2026 09:35:00	Le Christ, la lumière de la résurrection, rayonne dans notre âme	Réflexion méditative		False	False	False	False	False	False	False	Auferstehungslicht.jpg
53	40411	ImGespräch 10	GR	00:57:30	25.05.2026 10:23:30	« Pour en savoir plus... »	Pour en savoir plus... avec Peter Berthold, ornithologue, sur le Thème : « Comment sauver la biodiversité ? » (reportage)		False	False	False	False	False	False	False	GesprBerthold.jpg
57	45038	UrchristlicherStrom 01	SON	00:53:00	25.05.2026 11:28:00	La parole prophétique dans le christianisme des origines (1ère partie)	La parole prophétique dans le courant du christianisme des origines - aujourd'hui et à toutes les époques - et la tentative d'éliminer les Communes des origines, tous ceux qui étaient dans le sillage de Jésus de Nazareth (1ère partie)		False	False	False	False	False	False	False	zz UrlehreJesu.jpg
61	02304	Perlen in uns	MED	00:46:00	25.05.2026 12:28:00	Méditation : Les perles en nous. Le Royaume de Dieu, notre patrie éternelle	Les perles en nous. Le Royaume de Dieu, notre patrie éternelle		False	False	False	False	False	False	False	PerlenInUns.jpg
64	41585	FGE Rückmeldungen 03	FGE	00:16:00	25.05.2026 13:16:30	Nous lisons... tu veux écouter ? (2ème partie)	Ressentir dans ce que les autres disent... Des jeunes sur le chemin qui mène au Christ 		False	False	False	False	False	False	False	FR_FGE_Rueckmeldung01.jpg
66	47455	GemeindeSlo Mai2026	SON	01:22:00	25.05.2026 13:34:30	Mes brebis connaissent Ma voix	Rencontre de tous les chercheurs de Dieu dans le Bassin collecteur en Slovénie, relié par la technique à la Commune fondatrice du Seigneur pour l’édification du Royaume de paix du Christ de Dieu, en mai 2026.		False	False	False	False	False	False	False	FR_GemeindeSlowenien.jpg
68	44756	SchuleLeben 35	DWS	00:29:00	25.05.2026 15:00:00	La véritable école, c'est la vie	Les mots devraient être un outil permettant de nous comprendre. Pourquoi en rajoutons-nous ? Enseignements donnés par la Sagesse divine		False	False	False	False	False	False	False	DWS-FR_00.jpg
75	42206	FGE VS Les 11 Vaterworte	FGE	00:07:00	25.05.2026 15:35:00	Nous sommes les Communautés libres - Unis et sois	Thème : Paroles du Père, également pour toi		False	False	False	False	False	False	False	FR_FGE-VS.jpg
78	43485	FGE VS Les 24 WorteDesLebens2	FGE	00:08:00	25.05.2026 15:45:30	Nous sommes les Communautés libres - Unis et sois	Thèmes : Paroles de Vie & La véritable école, c’est la vie		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
81	36392	SpürtHineinLeben	MED	00:18:00	25.05.2026 15:57:30	Réflexion méditative	« Ressentez au plus profond de la vie »		False	False	False	False	False	False	False	MedSpuertHinein.jpg
83	34548	MenschZustandWelt	MED	00:23:30	25.05.2026 16:18:30	Chacun est co-responsable de l'état de ce monde	Réflexion méditative pour réfléchir sur nous-mêmes.		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
86	10923	RabeRufri TB	GEKK	00:14:00	25.05.2026 16:44:30	Le petit corbeau « Rufri »	Dessin animé pour enfants		False	False	False	False	False	False	False	RabeRufri.jpg
87	34818	TüchtigerMensch 2KiZ	LIOS	00:17:30	25.05.2026 16:58:30	LIOBANI pour les petits et les grands	« Devenir une personne compétente et utile. » L’école pour la Nouvelle Jérusalem, pour une autre époque – sous le signe du Christ de Dieu, de l’amour pour Dieu et pour le prochain.  		False	False	False	False	False	False	False	LiobaniSchule_FR.jpg
90	43187	ErlangeGotteserfahrung	MED	00:19:30	25.05.2026 17:18:00	Méditation : « Fais l'expérience de Dieu » 	« Fais l'expérience de Dieu » 		False	False	False	False	False	False	False	FR_ErlangeGottesErfahrung.jpg
92	29156	Klassik Seele 47e_20	KONZ1	00:19:30	25.05.2026 17:40:30	Konzert fÃ¼r Fagott und Orchester von W.A. Mozart (Mai 2015)	Konzert fÃ¼r Fagott und Orchester von W.A. Mozart (Mai 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
93	23771	DasIstMeinWort 12	LES	00:24:30	25.05.2026 18:00:00	Lecture de « Ceci est Ma Parole. Alpha & Oméga »	Chapitre 75 : Le dernier repas pascal		False	False	False	False	False	False	False	DIMW_FR-00.jpg
100	34117	Bergpredigt 08	LES	00:26:00	25.05.2026 18:31:00	Le Sermon sur la Montagne de Jésus de Nazareth (8ème partie)	« Là où est ton trésor, là est aussi ton cœur » & « Cherchez d’abord le Royaume de Dieu »		False	False	False	False	False	False	False	Berg_FR-00.jpg
101	42042	FGE VS Les 09 BotschaftAll	FGE	00:07:00	25.05.2026 18:57:00	Nous sommes les Communautés libres - Unis et sois	Thèmes : Le message des Cieux & Jésus et les animaux		False	False	False	False	False	False	False	FR_FGE-VS.jpg
105	23423	DasIstMeinWort 04	LES	00:22:00	25.05.2026 19:09:00	Lecture de « Ceci est Ma Parole. Alpha & Oméga »	Chapitre 28 : Jésus libère les animaux 		False	False	False	False	False	False	False	DIMW_FR-00.jpg
108	23424	DasIstMeinWort 05	LES	00:28:30	25.05.2026 19:38:00	Lecture de « Ceci est Ma Parole. Alpha & Oméga »	Chapitre 21 : Jésus blâme la cruauté envers un cheval		False	False	False	False	False	False	False	DIMW_FR-00C.jpg
110	46876	GottVater Feb26	OFF	00:36:00	25.05.2026 20:09:00	Je suis la Vie. Regardez votre monde, voyez ce que vous avez fait.	Dieu-Père s'est révélé dans la Commune fondatrice du Seigneur pour l'édification du Royaume de Paix du Christ de Dieu, en février 2026, l'an 3 de l'Ère messianique et sophianique		False	False	False	False	False	False	False	CHFeuerSchüssel.jpg
112	28803	Katharer	GR	00:43:30	25.05.2026 20:47:00	Sur les traces des Cathares	Leur foi et leur vie. Les Cathares, victimes des persécutions de l'Église		False	False	False	False	False	False	False	FR_SpuerenSucheKatharer.jpg
119	25243	Klassik Seele 50b_29	KONZ1	00:28:30	25.05.2026 21:38:30	Konzert fÃ¼r Violine und Trompete von G.Ph. Telemann,  Notturno aus "Sommernachtstraum" von F. Mendelssohn, Scherzo aus Sinfonie Nr. 1 von C. Saint-Saens (Jun. 2016)	Konzert fÃ¼r Violine und Trompete von G.Ph. Telemann,  Notturno aus "Sommernachtstraum" von F. Mendelssohn, Scherzo aus Sinfonie Nr. 1 von C. Saint-Saens (Jun. 2016)		False	False	False	False	False	False	False	KlassikSeele.jpg
121	28613	InnereAndacht 05	MED	00:55:30	25.05.2026 22:07:30	Moments d'intériorisation et d'enseignement avec Gabriele (5ème partie)	Dieu est indivisible. Il est tout en tout (5ème partie)		False	False	False	False	False	False	False	InnereAndacht_FR_Neu.jpg
