id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	46878	GottVater Feb26	OFF	00:36:00	20.04.2026 00:00:00	Una manifestación de Dios Padre durante la reunión de la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios, en febrero de 2026, del año 3 de la Era mesiánica, sofiánica  	Una manifestación de Dios Padre durante la reunión de la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios, en febrero de 2026, del año 3 de la Era mesiánica, sofiánica  		False	False	False	False	False	False	False	CHFeuerSchüssel.jpg
5	28172	BodenlebenErde	FILM	00:53:30	20.04.2026 00:41:00	El suelo sobre el que vivimos. Un cosmos desconocido.	Documental sobre la vida que no se ve y la perfecta cordinación del biotopo en la tierra.		False	False	False	False	False	False	False	Bodenleben2.jpg
8	38609	Brache	DOK	00:18:00	20.04.2026 01:38:00	Una nueva agricultura para el nuevo tiempo	Hoy con el tema: El barbecho - tierra sana, frutos sanos		False	False	False	False	False	False	False	Weltengebet.jpg
10	45343	Christus Nov25	OFF	00:22:30	20.04.2026 02:00:30	El Cristo de Dios se manifestó durante la reunión de la Comunidad base del Señor para la venida del Cristo de Dios. 	El 8 de noviembre de 2025, año 2 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	ChristusAbbildUndTische.jpg
14	27556	Sternstunden 04	MED	00:39:30	20.04.2026 02:27:00	Horas estelares con Gabriele. Un hombre nuevo en la corriente del amor infinito	Horas estelares con Gabriele. Un hombre nuevo en la corriente del amor infinito		False	False	False	False	False	False	False	SternstundenMargaritte.jpg
16	41859	GottGegwLicht NEU	MED	00:25:30	20.04.2026 03:08:30	Meditación. Dios es luz omnipresente	Meditación. Dios es luz omnipresente		False	False	False	False	False	False	False	ES_MED_GottGegLicht.jpg
18	45346	JugendProphet 04	LES	00:22:00	20.04.2026 03:36:00	El joven y el profeta. 4ª parte	El joven y el profeta. 4ª parte		False	False	False	False	False	False	False	JugendlicheProphet.jpg
23	09340	InnererArzt 1	MED	00:39:00	20.04.2026 04:03:30	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (1)	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (1)		False	False	False	False	False	False	False	Kristall.jpg
26	47187	Ostern 2026	SON	01:03:30	20.04.2026 04:51:30	La Fiesta de la Familia de Dios en la Tierra	Cristo, el Resucitado, vino por amor a toda la Creación.		False	False	False	False	False	False	False	ES_Ostern2026.jpg
30	32354	Sternstunden 18	MED	00:35:00	20.04.2026 06:04:30	Horas estelares con Gabriele. Primer y quinto Mandamiento de Dios en la Luz de Cristo 	Horas estelares con Gabriele. Primer y quinto Mandamiento de Dios en la Luz de Cristo 		False	False	False	False	False	False	False	10Gebote.jpg
35	42339	FGE VS Les 18 GroKosLehren	FGE	00:08:00	20.04.2026 06:43:00	Somos las colectividades libres - Une y sé (18) 	Las grandes enseñanzas cósmicas de Jesus de Nazaret		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
37	20922	Medikurs1 07	MED	00:21:00	20.04.2026 06:53:30	Meditaciones cristiano-originarias. (Curso 1º, med. 7)	Meditaciones cristiano-originarias. (Curso 1º, med. 7): «La luz de Dios me traspasa»		False	False	False	False	False	False	False	Medikurs.jpg
41	08308	Zuversicht 4	MED	00:21:00	20.04.2026 07:20:30	Meditación: Confianza (4) - «Si queremos cambiar el mundo, tenemos que cambiar nosotros mismos»	Meditación: Confianza (4) - «Si queremos cambiar el mundo, tenemos que cambiar nosotros mismos»		False	False	False	False	False	False	False	Zuversicht.jpg
43	47176	Gabriele Ostern25	OFF	00:18:00	20.04.2026 07:44:30	El serafín de la Sabiduría divina se manifestó en la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios en Semana Santa de 2025, el año 2 de la Era mesiánica, sofiánica	El serafín de la Sabiduría divina se manifestó en la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios en Semana Santa de 2025, el año 2 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	OFF_GabrieleOstern25.jpg
47	40247	3KiZ-10Verständnis 	LIOS	00:17:30	20.04.2026 08:09:30	Liobaní: Comprensión, benevolencia y tolerancia. 	La escuela para la Nueva Jerusalén, para otra época – bajo el signo del Cristo de Dios, del amor a Dios y al prójimo.		False	False	False	False	False	False	False	Liobani3.jpg
50	17885	IchErzÃ¤hle 03	LIOS	00:12:00	20.04.2026 08:29:00	LIOBANÍ: La ayuda del ángel protector desde que nace un niño	La Escuela-LIOBANÍ para jóvenes y adultos: Yo cuento. Y tú, ¿me escuchas? 3		False	False	False	False	False	False	False	IchErzaehle.jpg
53	29153	Klassik Seele 50f_12	KONZ1	00:12:00	20.04.2026 08:47:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	"Música clásica para el alma: Nocturno de ""Sueño de una noche de verano"" de F. Mendelssohn, Scherzo de la Sinfonía N° 1 de"		False	False	False	False	False	False	False	KlassikSeele.jpg
54	47187	Ostern 2026	SON	01:03:30	20.04.2026 08:59:30	La Fiesta de la Familia de Dios en la Tierra	Cristo, el Resucitado, vino por amor a toda la Creación.		False	False	False	False	False	False	False	ES_Ostern2026.jpg
58	28821	SpaziergangRaab	REP	00:53:30	20.04.2026 10:08:00	Descubrir el bosque "Sinfonía de la naturaleza". Un paseo por el bosque con Bernd Raab	Descubrir el bosque "Sinfonía de la naturaleza". Un paseo por el bosque con Bernd Raab		False	False	False	False	False	False	False	Natursynphonie.jpg
61	37873	LandBlühstreifen	DOK	00:17:00	20.04.2026 11:05:00	Una nueva agricultura para el nuevo tiempo: Campos floridos - ¡llenos de vida!	Un documental sobre una nueva agricultura en harmonía con la Naturaleza: Campos floridos - ¡llenos de vida!		False	False	False	False	False	False	False	LandBluehenStreifen.jpg
63	36394	SpürtHineinLeben	MED	00:18:00	20.04.2026 11:26:30	Oración meditativa: Sentid dentro de la vida	Oración meditativa de Gabriele: Sentid dentro de la vida		False	False	False	False	False	False	False	MedSpuertHinein.jpg
65	45342	Christus Okt25	OFF	00:32:00	20.04.2026 11:47:00	Una manifestación del Cristo de Dios durante la reunión de la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios. 	El 3 de octubre de 2025, el año 2 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	ChristusAbbildZelt.jpg
