id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	36074	MachtDerLiebe	LES	01:12:00	07.06.2026 23:00:00	I Pray to the Power of Love	"I Pray to the Power of Love", the reading of a Christ-Revelation from the Eternal Kingdom through the prophetess and emissary of the Eternal Kingdom, Gabriele, in September 2021		False	False	False	False	False	False	False	GPH_00.jpg
5	42176	BetenEinheit	MED	00:34:30	08.06.2026 00:21:30	Meditation. Praying in Unity - For Unity	Meditation. Praying in Unity - For Unity		False	False	False	False	False	False	False	HarmoniLebenBetriebe2.jpg
9	33675	Bergpredigt 01	LES	00:22:00	08.06.2026 01:03:00	The Sermon on the Mount of Jesus of Nazareth. Part 1	The Sermon on the Mount of Jesus of Nazareth. Part 1		False	False	False	False	False	False	False	Berg_EN-00.jpg
14	32032	FindePositiveNÃ¤chsten	MED	00:26:30	08.06.2026 01:34:30	Find and Affirm the Positive in your Neighbor	Find and Affirm the Positive in your Neighbor		False	False	False	False	False	False	False	FindePositiveImNächsten.jpg
18	24278	DasIstMeinWort 25	LES	00:27:00	08.06.2026 02:09:00	"Washing the Feet"	This is My Word - Reading Chap. 76 A "Washing the Feet"		False	False	False	False	False	False	False	DIMW_EN-00B.jpg
23	23322	Klassik Seele 41c_09	KONZ1	00:08:30	08.06.2026 02:44:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Concerto for Flute, Bassoon and Orchestra in G minor RV 106 by Antonio Vivaldi (Sep.2014)		False	False	False	False	False	False	False	KlassikSeele.jpg
24	29727	InnereAndacht 15	MED	01:00:00	08.06.2026 02:52:30	Inner Devotional 15 - Your Eyes Are the Light of the Soul	Inner Devotional 15 - Your Eyes Are the Light of the Soul		False	False	False	False	False	False	False	InnereAndacht_EN_Neu.jpg
27	32876	Klassik Seele 59B	KONZ1	00:30:30	08.06.2026 04:05:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Valse serenade op.48 by P.I. Tschaikowski, reve by G. Faure, Sinfonia Concertante op.41 and Allergretto op.56 / 2 by F. Danci, Intermezzo Sinfonico by P. Mascagni (February 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
28	39316	Herzensgebete	MED	00:13:00	08.06.2026 04:36:00	Meditation Prayer. Heart-Prayers Are Nourishment for the Soul 	Meditation Prayer. Heart-Prayers Are Nourishment for the Soul 		False	False	False	False	False	False	False	EN_Herzensgebete.jpg
39	20857	Medikurs1 05	MED	00:25:00	08.06.2026 05:00:00	I Turn to the eternal Energy Field of Love	Original Christian Meditation I (5): I Turn to the eternal Energy Field of Love		False	False	False	False	False	False	False	Medikurs.jpg
42	02710	IhreGedanken 15 1Mo	GH	00:14:30	08.06.2026 05:31:00	Thoughts for the Day - Week 15 - Monday	Thoughts for the Day - Week 15 - Monday		False	False	False	False	False	False	False	Woche08GedankenTag.jpg
46	38557	Morgenmed. 2	MED	00:12:30	08.06.2026 05:50:30	Morning Medtation: The New Era in Coming, The Age of the Renewal of Consciousness	Morning Medtation: The New Era in Coming, The Age of the Renewal of Consciousness		False	False	False	False	False	False	False	Tagesgestaltung.jpg
49	35395	BotschaftAusDemAll 05	LES	00:24:30	08.06.2026 06:04:30	The Eternal Kingdom: "Use the Precious Time!"	A reading of a revelation of the Christ of God "Use the Precious Time,"		False	False	False	False	False	False	False	Band.jpg
53	32333	Sternstunden 17	MED	00:30:30	08.06.2026 06:39:30	Inner Safety and Security	Highlight Hours with Gabriele. Inner Safety and Security		False	False	False	False	False	False	False	GuteNacht14.jpg
63	34465	Klassik Seele 60g_09	KONZ1	00:09:00	08.06.2026 07:20:30	Classics for the Soul. Santec Music Orchestra	Adagio religioso from Symphony No. 2 "Lobgesang" by F. Mendelssohn-Bartholdy (Apr. 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
65	42249	2KiZ- GuteKern 2KiZ	LIOS	00:13:30	08.06.2026 07:30:30	Liobani: Games of Insight - The good Core.	Liobani: Games of Insight - The good Core. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	IchBerate.jpg
67	40222	Feuergeist 2KiZ 	LIOS	00:10:30	08.06.2026 07:44:30	Liobani: The Fire Spirits.	Liobani: The Fire Spirits. The school for New Jerusalem for another time under the sign of the Christ of God, the love for God and neighbor		False	False	False	False	False	False	False	fire-123784_1280.jpg
71	47487	Pfingsten 2026	SON	01:30:00	08.06.2026 08:00:00	"Pentecost, the Speaking God - for the Life in All Being". 	The Core Community of the Lord for the Building of the Kingdom of Peace of the Christ of God welcomes you to an Original Christian Community Meeting		False	False	False	False	False	False	False	EN_Pfingsten2026.jpg
74	01967	TropfenLebens 	MED	00:24:00	08.06.2026 09:43:00	Drops of Life	Meditation - Drops of Life		False	False	False	False	False	False	False	1967_EN_TropfenLebens.jpg
